,comp_id,top3
10267,1075717,"[443404, 1075713, 1075716, 1075717]"
10268,1076129,"[72873, 1076129, 1546918, 2494019]"
10269,1076140,"[70140, 1076140, 2537372]"
10270,1076257,"[589733, 1076257, 1300589, 2053905]"
10271,1077185,"[444029, 454005, 1077185, 2497682]"
10272,1077560,"[1077560, 1077561, 1077564, 1357291]"
10273,1077561,"[1077560, 1077561, 1077563, 1077565]"
10274,1077563,"[1077561, 1077563, 1077567, 1780438]"
10275,1077564,"[1077560, 1077564, 1077565, 1077566]"
10276,1077565,"[1077561, 1077564, 1077565, 1077567]"
10277,1077566,"[1077564, 1077565, 1077566, 1077567]"
10278,1077567,"[1077563, 1077565, 1077566, 1077567]"
10279,1077888,"[1077888, 1142026, 1142028, 1142029]"
10280,1077981,[1077981]
10281,1078459,[1078459]
10282,1078524,[1078524]
10283,1078530,"[1325, 37266, 320810, 1078530]"
10284,1078531,[1078531]
10285,1078535,"[153449, 1078535]"
10286,1078574,[1078574]
10287,1078575,"[147927, 675279, 1078530, 1078575]"
10288,1078576,[1078576]
10289,1078577,[1078577]
10290,1078582,[1078582]
10291,1078586,[1078586]
10292,1078587,[1078587]
10293,1078590,[1078590]
10294,1078601,"[16505, 37266, 1078601, 1377499]"
10295,1078603,"[838710, 1078603, 1176913]"
10296,1078605,"[16498, 1078605, 2529188]"
10297,1079090,"[1079090, 2488771, 2515413, 2524432]"
10298,1079645,[1079645]
10299,1079751,[1079751]
10300,1080709,"[1065598, 1080709, 2534123]"
10301,1080863,[1080863]
10302,1081122,"[586064, 1081122, 2487699, 2502998]"
10303,1081561,[1081561]
10304,1082069,"[840090, 992572, 1082069]"
10305,1084420,"[17144, 40940, 193952, 1084420]"
10306,1086104,"[22404, 1086104, 2493050, 2528374]"
10307,1086256,[1086256]
10308,1088191,"[1088191, 1097598, 1106899, 2514118]"
10309,1088963,[1088963]
10310,1089820,"[4794, 4801, 14366, 1089820]"
10311,1090290,[1090290]
10312,1091017,[1091017]
10313,1091349,"[840653, 1091349, 1099766, 2514118]"
10314,1091720,"[297097, 1039938, 1091720, 2493158]"
10315,1092250,[1092250]
10316,1092514,[1092514]
10317,1092901,"[6005, 1092901, 1606410, 2494386]"
10318,1093341,[1093341]
10319,1093828,"[316765, 431806, 1093828, 2324255]"
10320,1096746,[1096746]
10321,1097598,"[1097598, 1106899, 2514118, 2537191]"
10322,1099036,"[1088191, 1099036, 1106899, 2514118]"
10323,1099649,[1099649]
10324,1099766,"[840653, 1099766, 1106899, 2514118]"
10325,1100186,[1100186]
10326,1100615,"[916478, 1019179, 1100615, 1502974]"
10327,1100782,[1100782]
10328,1101586,"[620237, 1101586, 1948308, 2495315]"
10329,1102378,[1102378]
10330,1103232,[1103232]
10331,1103423,"[159229, 1103423, 2110929]"
10332,1104143,[1104143]
10333,1104499,[1104499]
10334,1104554,[1104554]
10335,1106899,"[1088191, 1097598, 1106899, 2514118]"
10336,1107633,"[1107633, 2096698, 2210218, 2243151]"
10337,1109187,"[1109187, 1300589, 2053905, 2518609]"
10338,1110447,"[1110447, 1231565, 1615630, 2422164]"
10339,1116854,[1116854]
10340,1116882,[1116882]
10341,1117804,[1117804]
10342,1117805,"[625907, 711399, 1117805]"
10343,1117844,"[1117844, 2051995, 2052003, 2167544]"
10344,1118023,[1118023]
10345,1118030,"[11026, 790423, 1118030]"
10346,1118096,"[1118096, 1789903, 1789905, 1789916]"
10347,1118617,"[1118617, 1118618, 1118638, 1118639]"
10348,1118618,"[1058500, 1118617, 1118618, 1118639]"
10349,1118638,"[1058500, 1118617, 1118638, 1118639]"
10350,1118639,"[1058500, 1118618, 1118638, 1118639]"
10351,1118660,"[1058497, 1058504, 1118660, 1118712]"
10352,1118712,"[1058497, 1118638, 1118660, 1118712]"
10353,1119116,[1119116]
10354,1119412,"[10358, 66273, 675304, 1119412]"
10355,1119564,[1119564]
10356,1119930,"[370289, 579689, 1041053, 1119930]"
10357,1120379,[1120379]
10358,1120579,[1120579]
10359,1120835,[1120835]
10360,1121304,"[3683, 101048, 1121304, 1379246]"
10361,1121306,"[27570, 62182, 675188, 1121306]"
10362,1121307,"[10747, 21298, 1121307]"
10363,1121331,[1121331]
10364,1121332,[1121332]
10365,1121338,[1121338]
10366,1122112,"[65567, 878323, 1122112]"
10367,1122170,[1122170]
10368,1122450,"[56309, 676525, 1122450]"
10369,1122601,"[442616, 1122601]"
10370,1137635,"[1137635, 1137641, 1137643, 1137647]"
10371,1137636,"[1137635, 1137636, 1137637, 1137640]"
10372,1137637,"[1137635, 1137636, 1137637, 1137640]"
10373,1137638,"[1137635, 1137638, 1137639, 1137640]"
10374,1137639,"[1137635, 1137638, 1137639, 1137640]"
10375,1137640,"[1137636, 1137637, 1137638, 1137640]"
10376,1137641,"[1137641, 1137642, 1137643, 1137645]"
10377,1137642,"[1137641, 1137642, 1137643, 1137645]"
10378,1137643,"[1137635, 1137641, 1137643, 1137645]"
10379,1137644,"[1137641, 1137642, 1137644, 1137645]"
10380,1137645,"[1137641, 1137642, 1137643, 1137645]"
10381,1137646,"[1137635, 1137643, 1137646, 1137647]"
10382,1137647,"[1137635, 1137643, 1137646, 1137647]"
10383,1137702,"[1137702, 1137703, 1137704]"
10384,1137703,"[1137702, 1137703, 1137705]"
10385,1137704,"[1137702, 1137704, 1137705]"
10386,1137705,"[1137703, 1137704, 1137705]"
10387,1138488,"[1138488, 1138493]"
10388,1138493,"[1138488, 1138493]"
10389,1139221,"[1139221, 2151907, 2175365, 2192831]"
10390,1139226,"[1139226, 1139227, 1139228]"
10391,1139227,"[1139226, 1139227, 1139228, 1139232]"
10392,1139228,"[1139226, 1139227, 1139228, 2536125]"
10393,1139232,"[88936, 1139221, 1139227, 1139232]"
10394,1139298,"[1139298, 1139299, 1139300, 1139301]"
10395,1139299,"[1139298, 1139299, 1139300, 1139301]"
10396,1139300,"[1139298, 1139299, 1139300, 1139301]"
10397,1139301,"[1139298, 1139299, 1139300, 1139301]"
10398,1139302,"[507965, 1139302, 1139304, 1139305]"
10399,1139303,"[1139303, 1139304, 1139305, 1139306]"
10400,1139304,"[507965, 1139303, 1139304, 1139305]"
10401,1139305,"[1139302, 1139303, 1139304, 1139305]"
10402,1139306,"[507966, 1139303, 1139306, 1139307]"
10403,1139307,"[508105, 1139304, 1139306, 1139307]"
10404,1139309,"[508297, 508298, 1139309, 1139310]"
10405,1139310,"[314473, 508297, 1139309, 1139310]"
10406,1139504,"[31213, 425474, 1139504, 1361599]"
10407,1139505,"[31312, 47409, 1139505, 1832374]"
10408,1139735,"[952112, 1139735, 1139738, 1263147]"
10409,1139736,"[461382, 1139736, 1139739, 1262976]"
10410,1139738,"[952112, 1139735, 1139738, 1263147]"
10411,1139739,"[1139736, 1139739, 1139741, 1262968]"
10412,1139740,"[952112, 1139740, 1139741, 1492865]"
10413,1139741,"[952112, 1139735, 1139741, 1263147]"
10414,1139846,"[1139846, 1825531, 2513306, 2522459]"
10415,1139897,"[952112, 1139735, 1139897, 1262975]"
10416,1139916,"[620237, 1139916, 1613782, 1948308]"
10417,1140399,"[1140399, 1140401, 1140406, 1140410]"
10418,1140400,"[1140400, 1140406, 1140408, 1140409]"
10419,1140401,"[1140399, 1140401, 1140406, 1140408]"
10420,1140402,"[1140401, 1140402, 1140406, 1140409]"
10421,1140403,"[1140401, 1140403, 1140404, 1140406]"
10422,1140404,"[1140400, 1140403, 1140404, 1140408]"
10423,1140405,"[373595, 461498, 1140405, 1140406]"
10424,1140406,"[1140400, 1140401, 1140402, 1140406]"
10425,1140407,"[1140400, 1140401, 1140406, 1140407]"
10426,1140408,"[1140400, 1140401, 1140408, 1140410]"
10427,1140409,"[1140400, 1140402, 1140408, 1140409]"
10428,1140410,"[1140399, 1140400, 1140408, 1140410]"
10429,1140541,"[443904, 1140400, 1140408, 1140541]"
10430,1140542,"[1140542, 1140545, 1140548, 1140550]"
10431,1140543,"[1140542, 1140543, 1140544, 1140546]"
10432,1140544,"[1140543, 1140544]"
10433,1140545,"[1140542, 1140543, 1140545, 1140546]"
10434,1140546,"[1140542, 1140543, 1140545, 1140546]"
10435,1140547,"[1140542, 1140545, 1140547, 1140548]"
10436,1140548,"[1140542, 1140548, 1140549, 1140550]"
10437,1140549,"[1140548, 1140549]"
10438,1140550,"[1140542, 1140548, 1140550]"
10439,1140598,"[1140598, 2499002, 2526472]"
10440,1140627,"[1140627, 2354644, 2522655, 2525635]"
10441,1140764,"[1140764, 1140766, 1140769]"
10442,1140766,"[1140764, 1140766, 1140769, 1140770]"
10443,1140769,"[1140764, 1140766, 1140769, 1140770]"
10444,1140770,"[1140766, 1140769, 1140770]"
10445,1140776,[1140776]
10446,1140997,"[1140997, 1140999, 1141001]"
10447,1140999,"[1140997, 1140999, 1141116, 1141118]"
10448,1141001,"[1140997, 1140999, 1141001]"
10449,1141114,"[1140999, 1141114, 1607060, 1607062]"
10450,1141116,"[1140999, 1141116, 1141117, 1141118]"
10451,1141117,"[1140999, 1141116, 1141117, 1141118]"
10452,1141118,"[1140999, 1141116, 1141117, 1141118]"
10453,1142026,"[1077888, 1142026, 1142028, 1142029]"
10454,1142028,"[1077888, 1142026, 1142028, 1142029]"
10455,1142029,"[1077888, 1142026, 1142028, 1142029]"
10456,1142547,[1142547]
10457,1142565,"[1142565, 1142566, 1142569, 1142570]"
10458,1142566,"[1142565, 1142566, 1142569, 1142578]"
10459,1142567,"[1142565, 1142566, 1142567, 1142568]"
10460,1142568,"[1142565, 1142566, 1142567, 1142568]"
10461,1142569,"[1142565, 1142566, 1142569, 1142570]"
10462,1142570,"[1142565, 1142566, 1142569, 1142570]"
10463,1142572,"[1142565, 1142572, 1142573, 1142574]"
10464,1142573,"[1142572, 1142573, 1142574, 1142583]"
10465,1142574,"[1142572, 1142573, 1142574]"
10466,1142575,"[1142565, 1142575, 1142576, 1142578]"
10467,1142576,"[1142565, 1142566, 1142575, 1142576]"
10468,1142578,"[1142565, 1142566, 1142575, 1142578]"
10469,1142579,"[1142579, 1142581, 1142582, 1142583]"
10470,1142581,"[1142579, 1142581]"
10471,1142582,"[1142579, 1142582, 1142583]"
10472,1142583,"[1142573, 1142579, 1142582, 1142583]"
10473,1142588,"[1142588, 1142590]"
10474,1142590,"[1142588, 1142590]"
10475,1142728,"[1142728, 1142729, 1142730, 1142732]"
10476,1142729,"[1142728, 1142729, 1142731, 1142732]"
10477,1142730,"[1142728, 1142730, 1142731, 1142732]"
10478,1142731,"[1142729, 1142730, 1142731, 1142732]"
10479,1142732,"[561102, 1142729, 1142731, 1142732]"
10480,1143686,"[418820, 418833, 701078, 1143686]"
10481,1143857,"[932305, 1143857, 2503040, 2531725]"
10482,1143869,"[1143869, 2496163, 2517050]"
10483,1143940,"[1143940, 1143942, 1144046, 1144049]"
10484,1143941,"[1143941, 1144045, 1144047, 1144048]"
10485,1143942,"[1143940, 1143941, 1143942, 1144046]"
10486,1143943,"[351597, 1143943, 1143944, 1144049]"
10487,1143944,"[1143941, 1143943, 1143944, 1143949]"
10488,1143945,"[1143945, 1143947, 1143948, 1143949]"
10489,1143946,"[351549, 1143945, 1143946, 1144046]"
10490,1143947,"[1143945, 1143947, 1143948, 1143949]"
10491,1143948,"[1143945, 1143947, 1143948, 1143949]"
10492,1143949,"[1143945, 1143947, 1143948, 1143949]"
10493,1144045,"[1143941, 1144045, 1144047, 1144048]"
10494,1144046,"[1143940, 1143942, 1144045, 1144046]"
10495,1144047,"[1143941, 1144045, 1144047, 1144048]"
10496,1144048,"[1143941, 1144045, 1144047, 1144048]"
10497,1144049,"[1143940, 1143941, 1144045, 1144049]"
10498,1144252,"[1144252, 1144253, 1144254, 1144255]"
10499,1144253,"[314473, 508297, 508298, 1144253]"
10500,1144254,"[1144252, 1144253, 1144254, 1144255]"
10501,1144255,"[1144252, 1144253, 1144254, 1144255]"
10502,1144256,"[1144252, 1144253, 1144254, 1144256]"
10503,1144495,[1144495]
10504,1145098,[1145098]
10505,1145475,[1145475]
10506,1145512,"[186478, 364859, 1145512, 1145519]"
10507,1145519,"[364859, 1145519, 1145530, 1145532]"
10508,1145527,"[186478, 364859, 1145527, 1145530]"
10509,1145530,"[1145519, 1145527, 1145530, 1145531]"
10510,1145531,"[1145519, 1145530, 1145531, 1145532]"
10511,1145532,"[1145519, 1145530, 1145531, 1145532]"
10512,1145771,"[68921, 600212, 1145771, 1145822]"
10513,1145822,"[1145771, 1145822, 1145824]"
10514,1145823,"[503716, 1145823]"
10515,1145824,"[1145822, 1145824]"
10516,1145825,"[503713, 1145825, 1145826]"
10517,1145826,"[503713, 503716, 1145825, 1145826]"
10518,1145827,[1145827]
10519,1146026,[1146026]
10520,1146071,[1146071]
10521,1146075,"[1146075, 1146076, 1146077, 1146078]"
10522,1146076,"[1146075, 1146076, 1146077, 1146078]"
10523,1146077,"[1146075, 1146076, 1146077, 1146078]"
10524,1146078,"[1146075, 1146076, 1146077, 1146078]"
10525,1146079,"[1146079, 1146080, 1146081, 1146083]"
10526,1146080,"[1146075, 1146076, 1146080, 1146081]"
10527,1146081,"[1146075, 1146076, 1146080, 1146081]"
10528,1146083,"[1146075, 1146076, 1146079, 1146083]"
10529,1146094,[1146094]
10530,1146096,"[442427, 455138, 1055839, 1146096]"
10531,1146098,"[441971, 1146098, 1146099, 1146100]"
10532,1146099,"[441971, 1146098, 1146099, 1146101]"
10533,1146100,"[442427, 1146098, 1146100, 1146101]"
10534,1146101,"[441971, 442427, 1146099, 1146101]"
10535,1146205,[1146205]
10536,1146345,"[710715, 711100, 711328, 1146345]"
10537,1146346,"[711100, 711328, 1146345, 1146346]"
10538,1146347,"[710928, 711100, 1146347]"
10539,1146348,[1146348]
10540,1146349,"[710822, 710823, 1146349, 1146350]"
10541,1146350,"[1146349, 1146350]"
10542,1146351,[1146351]
10543,1146357,[1146357]
10544,1146358,"[1146358, 1146359]"
10545,1146359,"[1146358, 1146359]"
10546,1146360,[1146360]
10547,1146361,"[1146361, 1172585, 1172586, 1172587]"
10548,1146668,[1146668]
10549,1146717,[1146717]
10550,1148202,"[409982, 1066291, 1148202, 1148203]"
10551,1148203,"[409982, 1066291, 1148202, 1148203]"
10552,1148207,"[1148207, 1736948, 1736949, 1736952]"
10553,1148661,"[708945, 708946, 1148661, 1148662]"
10554,1148662,"[708945, 708946, 1148661, 1148662]"
10555,1148663,"[710983, 1148661, 1148662, 1148663]"
10556,1149243,[1149243]
10557,1149451,"[224013, 1149451, 1149458, 2534590]"
10558,1149458,"[1149451, 1149458, 2511449, 2512062]"
10559,1151304,"[1151304, 2237682, 2241117, 2243555]"
10560,1151952,[1151952]
10561,1152065,"[5575, 29637, 1152065]"
10562,1152068,"[656160, 660961, 1152068]"
10563,1152980,[1152980]
10564,1153572,"[714244, 1153572]"
10565,1153672,"[27604, 1153672]"
10566,1157601,"[1157601, 1157602, 1157618]"
10567,1157602,"[1157601, 1157602, 1157618]"
10568,1157618,"[1157601, 1157602, 1157618]"
10569,1157666,"[44509, 44548, 1157666, 1544083]"
10570,1158093,[1158093]
10571,1158122,"[2885, 1158122]"
10572,1158876,"[1158876, 1158877, 1159004, 1159012]"
10573,1158877,"[1158876, 1158877, 1159012, 2504441]"
10574,1159004,"[1158876, 1158877, 1159004, 1159006]"
10575,1159006,"[1158876, 1158877, 1159004, 1159006]"
10576,1159011,"[1158876, 1159011, 1159012, 1159013]"
10577,1159012,"[1158876, 1158877, 1159011, 1159012]"
10578,1159013,"[1159004, 1159011, 1159012, 1159013]"
10579,1159777,"[276734, 1159777, 2520237, 2528160]"
10580,1159778,"[1159778, 1159780, 1159781, 1159782]"
10581,1159779,"[1159778, 1159779, 1159780, 1159781]"
10582,1159780,"[1159778, 1159779, 1159780, 1159781]"
10583,1159781,"[1159778, 1159779, 1159780, 1159781]"
10584,1159782,"[1159778, 1159780, 1159781, 1159782]"
10585,1159783,"[1159780, 1159781, 1159783, 1159787]"
10586,1159784,"[1159778, 1159779, 1159782, 1159784]"
10587,1159785,"[1159785, 1159786, 1159787, 2527015]"
10588,1159786,"[1159785, 1159786, 1159787, 2527015]"
10589,1159787,"[1159785, 1159786, 1159787, 2527015]"
10590,1159788,"[1159788, 1159789, 1159790, 1159791]"
10591,1159789,"[1159788, 1159789, 1159791, 1159795]"
10592,1159790,"[1159783, 1159788, 1159790, 1159791]"
10593,1159791,"[1159788, 1159789, 1159790, 1159791]"
10594,1159792,"[1159792, 1159793, 1159794, 1159800]"
10595,1159793,"[1159793, 1159795, 1159796, 1159799]"
10596,1159794,"[1159786, 1159792, 1159794, 1159795]"
10597,1159795,"[1159793, 1159794, 1159795, 1159799]"
10598,1159796,"[1159793, 1159796, 1159797, 1159799]"
10599,1159797,"[1159796, 1159797, 1159798, 1159800]"
10600,1159798,"[1159796, 1159797, 1159798, 1159801]"
10601,1159799,"[1159793, 1159796, 1159799, 1159800]"
10602,1159800,"[1159797, 1159799, 1159800, 1159801]"
10603,1159801,"[1159798, 1159799, 1159800, 1159801]"
10604,1160242,"[1160242, 2494479, 2508184, 2512918]"
10605,1160378,"[571276, 571294, 1160378, 1797063]"
10606,1160701,"[687525, 1160701]"
10607,1161875,[1161875]
10608,1162025,[1162025]
10609,1162035,"[1162035, 1162039, 1357403, 1357414]"
10610,1162039,"[1162035, 1162039, 1357392, 1357394]"
10611,1162069,"[1162069, 1357393, 1357397, 1357402]"
10612,1162106,"[482890, 1162106, 1162212]"
10613,1162212,"[482890, 1162106, 1162212]"
10614,1162276,"[1162276, 1525993]"
10615,1162595,[1162595]
10616,1162596,"[1162596, 1162597, 1162598, 1162601]"
10617,1162597,"[1162596, 1162597, 1162598, 1162599]"
10618,1162598,"[1162596, 1162597, 1162598, 1162599]"
10619,1162599,"[1162597, 1162598, 1162599, 1162601]"
10620,1162600,"[1162596, 1162597, 1162600, 1162601]"
10621,1162601,"[1162596, 1162597, 1162599, 1162601]"
10622,1162602,"[1162602, 1162779, 1162782, 1162784]"
10623,1162603,"[1162602, 1162603, 1162779, 1162783]"
10624,1162779,"[1162602, 1162779, 1162782, 1162784]"
10625,1162780,"[1162602, 1162779, 1162780, 1162785]"
10626,1162782,"[1162602, 1162779, 1162782, 1162784]"
10627,1162783,"[1162603, 1162782, 1162783, 1162784]"
10628,1162784,"[1162602, 1162779, 1162782, 1162784]"
10629,1162785,"[1162780, 1162782, 1162784, 1162785]"
10630,1162787,"[1162602, 1162603, 1162787, 1162788]"
10631,1162788,"[1162787, 1162788, 1705081, 1705537]"
10632,1163097,[1163097]
10633,1163231,"[31312, 1163231, 1788483, 2080494]"
10634,1163471,"[398084, 650817, 1163471, 2216289]"
10635,1163688,"[1163688, 1163995, 1163996, 1164001]"
10636,1163762,"[1163762, 2537375]"
10637,1163820,[1163820]
10638,1163919,"[1163919, 1163921, 1163922, 1163923]"
10639,1163920,"[1163919, 1163920, 1163922, 1163923]"
10640,1163921,"[1163919, 1163921, 1163922, 1163923]"
10641,1163922,"[1163919, 1163921, 1163922, 1163923]"
10642,1163923,"[1163919, 1163921, 1163922, 1163923]"
10643,1163924,"[1163922, 1163923, 1163924, 1163925]"
10644,1163925,"[1163919, 1163923, 1163924, 1163925]"
10645,1163993,"[1163919, 1163921, 1163923, 1163993]"
10646,1163994,"[1163919, 1163921, 1163923, 1163994]"
10647,1163995,"[1163688, 1163995, 1163996, 1164001]"
10648,1163996,"[1163688, 1163995, 1163996, 1164001]"
10649,1163997,"[1163688, 1163995, 1163996, 1163997]"
10650,1163998,"[1163997, 1163998, 1163999, 1164003]"
10651,1163999,"[1163997, 1163998, 1163999, 1164003]"
10652,1164000,"[1163688, 1164000, 1164001, 1164002]"
10653,1164001,"[1163688, 1164000, 1164001, 1164002]"
10654,1164002,"[1163688, 1164000, 1164001, 1164002]"
10655,1164003,"[1163997, 1163998, 1163999, 1164003]"
10656,1164004,"[1164000, 1164004, 1164005, 1172876]"
10657,1164005,"[1163999, 1164004, 1164005, 1172876]"
10658,1164094,"[1163688, 1163995, 1163996, 1164094]"
10659,1164847,"[477093, 1164847, 1422279, 1422396]"
10660,1164848,"[708749, 1164848, 1164850, 1422396]"
10661,1164849,"[477170, 1164849, 1164858, 1422397]"
10662,1164850,"[477170, 1164848, 1164850, 1422397]"
10663,1164851,"[477379, 1164851, 1164852, 1164860]"
10664,1164852,"[477379, 1164851, 1164852, 1164863]"
10665,1164853,"[477382, 477385, 1164853, 1422400]"
10666,1164854,"[477382, 477385, 1164853, 1164854]"
10667,1164855,"[477385, 1164855, 1164856, 1164857]"
10668,1164856,"[477385, 1164855, 1164856, 1164857]"
10669,1164857,"[477382, 477385, 1164855, 1164857]"
10670,1164858,"[477170, 1164849, 1164858, 1164864]"
10671,1164859,"[477383, 477386, 1164859, 1164860]"
10672,1164860,"[477383, 1164851, 1164859, 1164860]"
10673,1164861,"[477386, 1164861, 1164862, 1164863]"
10674,1164862,"[477386, 1164861, 1164862, 1164863]"
10675,1164863,"[477386, 1164861, 1164862, 1164863]"
10676,1164864,"[477170, 1164849, 1164858, 1164864]"
10677,1165168,[1165168]
10678,1165210,"[1165210, 1165211]"
10679,1165211,"[1165210, 1165211]"
10680,1165746,"[382482, 382483, 382484, 1165746]"
10681,1165747,"[382482, 382485, 1165747, 1165753]"
10682,1165748,"[382485, 1165748, 1165753, 1165754]"
10683,1165749,"[382483, 382485, 382486, 1165749]"
10684,1165750,"[382482, 382485, 1165750, 1165753]"
10685,1165751,"[382482, 382485, 1165751, 1165752]"
10686,1165752,"[382482, 1165751, 1165752, 1165754]"
10687,1165753,"[382485, 1165747, 1165748, 1165753]"
10688,1165754,"[382482, 1165748, 1165752, 1165754]"
10689,1165933,"[462556, 480354, 1165933, 1165941]"
10690,1165934,"[480354, 1165933, 1165934, 1165935]"
10691,1165935,"[480354, 1165933, 1165934, 1165935]"
10692,1165936,"[480354, 1165933, 1165935, 1165936]"
10693,1165937,"[480354, 1165933, 1165935, 1165937]"
10694,1165938,"[480354, 1165938, 1165939, 1165942]"
10695,1165939,"[1165939, 1165941, 1165942, 1165943]"
10696,1165941,"[1165939, 1165941, 1165942, 1165943]"
10697,1165942,"[1165939, 1165941, 1165942, 1165943]"
10698,1165943,"[1165939, 1165941, 1165942, 1165943]"
