,chembl_id,molregno,chembl-name,smiles
1804992,CHEMBL3980756,2190127,,COC1=C(C)C(=O)C2=C(C1=O)[C@H]1[C@@H]3CC4=C(C(=O)C(OC)=C(C)C4=O)[C@H](COC(=O)c4ccccc4F)N3[C@@H](C#N)[C@H](C2)N1C
1804994,CHEMBL3980758,2190129,,O=C(O)COC[C@H]1CC[C@H](COC(=O)N(c2cccc(F)c2)c2cccc(OC(F)(F)F)c2)CC1
1805019,CHEMBL3980789,2190160,,CC1c2nc(NCC(F)F)c(N3CCC(Oc4ccc(F)cc4F)CC3)nc2CCN1S(C)(=O)=O
1805023,CHEMBL3980793,2190164,,C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C[C@H]1C(=O)NCCOC
1805338,CHEMBL3981186,2190557,,COc1cc(-c2cc(C)cc(Cl)c2)ccc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3ccon3)ccc21
1805347,CHEMBL3981198,2190569,,Cc1ccc(C2=C(C(=O)Nc3ccc(O)cc3)C(=O)NC(c3ccc(OCCCC(F)(F)F)cc3)(C(F)(F)F)C2)cc1
1805495,CHEMBL3981378,2190749,,Cl.NC1=NC2(CCSCC2)N(OCCCOc2cccc(Br)c2)C(N)=N1
1805500,CHEMBL3981383,2190754,,COc1cccc(N(C(=O)OC[C@H]2CC[C@@H](COCC(=O)O)CC2)c2ccccc2)c1
1805588,CHEMBL3981484,2190855,,O=C(O)COC[C@H]1CC[C@H](COC(=O)N(c2ccccc2)c2cc(F)cc(Cl)c2)CC1
1805610,CHEMBL3981509,2190880,,O=C(O)COC[C@H]1CC[C@H](COC(=O)N(c2ccccc2)c2ccc(F)c(F)c2)CC1
1805682,CHEMBL3981606,2190977,,Cc1cc(C)c(CN2CCc3c(Cl)cc(O[C@@H]4CCOC4)c(Cl)c3C2=O)c(=O)[nH]1
1805898,CHEMBL3981871,2191242,,O=C(Nc1cccc(C(=O)c2ccc3c(/C=N/n4cccc4)n[nH]c3c2)c1)c1ccccc1
1805953,CHEMBL3981949,2191320,,C=CC(=O)N1CC[C@@H](Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)C[C@@H]1C(N)=O
1806223,CHEMBL3982275,2191646,,CC(C)Nc1nc2c(nc1N1CCC(Oc3ccc(F)cc3F)CC1)CN(CCF)CC2
1806236,CHEMBL3982288,2191659,,Cc1ccc(N(C(=O)OC[C@H]2CC[C@H](COCC(=O)O)CC2)c2cccc(F)c2)cc1F
1806354,CHEMBL3982424,2191795,,CNC(=O)[C@H](CC(C)C)NC(=O)c1ccc(C2CC2)c(OCC2CC2)n1
1806511,CHEMBL3982618,2191989,,c1cc(C2CCC2)c2c(c1)N1CCNCC1CC2
1806512,CHEMBL3982619,2191990,,O=C1CS/C(=N/Nc2nncc3ccccc23)N1c1ccccc1
1806557,CHEMBL3982672,2192043,,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc1cccc2ccccc12)NC(=O)[C@H](CC1CCCCC1)NC(=O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1)C(C)C)C(N)=O
1806613,CHEMBL3982740,2192111,,COc1cc(OC)cc(N(CCCN2CCC[C@H]2CO)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1.Cl
1806694,CHEMBL3982855,2192226,,CC(C)(C)c1ocnc1/C=c1\[nH]c(=O)/c(=C/c2cccc(F)c2)[nH]c1=O
1806733,CHEMBL3982907,2192278,,O=C(NC(c1ccccn1)C(F)(F)F)c1cc(OCC2CC2)c(C2CC2)cn1
1806759,CHEMBL3982939,2192310,,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)CNC(=O)[C@H](CSCNC(C)=O)NC(=O)[C@H](CO)NC(=O)CN(C)C)C(C)C)C(N)=O
1806961,CHEMBL3983200,2192571,,O=C(O)COC[C@H]1CC[C@H](COC(=O)N(c2cccnc2)c2cccc(F)c2)CC1
1806997,CHEMBL3983243,2192614,,Cc1cncc(-c2nn3c(c2C)NC(=O)CC3)c1
1807084,CHEMBL3983354,2192725,,CCOC(=O)C(CC)(CC)NC(=O)c1ccc(C(F)(F)F)c(OCC2CC2)n1
1807094,CHEMBL3983367,2192738,,COc1cc(-c2cc(F)cc(F)c2)c(Cl)cc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3ccon3)ccc21
1807219,CHEMBL3983509,2192880,,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CO1
1807427,CHEMBL3983760,2193131,,NC(=O)[C@@H]1CS(=O)(=O)CN1C(=O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1
1807430,CHEMBL3983763,2193134,,CC(C)(C)c1ccc(OCCCON2C(N)=NC(N)=NC23CCSCC3)cc1.Cl
1807432,CHEMBL3983767,2193138,,O=C(O)COC[C@H]1CC[C@H](COC(=O)N(c2ccc(F)cc2)c2cccc(F)c2)CC1
1807433,CHEMBL3983768,2193139,,NS(=O)(=O)N1CCN(c2ccc(-c3c(CSc4ccc5ccccc5n4)nc4c(N5CCOCC5)ccnn34)cn2)CC1
1807470,CHEMBL3983813,2193184,,COc1cnc(CN2CCC(c3ccc4c(c3)cc(C(=O)N3CCN(Cc5ccc(C#N)cc5)CC3)n4C)CC2)cn1
1807537,CHEMBL3983906,2193277,,C/C(=C\COc1ccc(F)cc1CN(C)C(=O)c1ccc(-c2ccco2)cc1)CCC(=O)O
1807591,CHEMBL3983973,2193344,,C(=C/c1cn2c(-c3cnc4nc[nH]c4c3)cnc(N3CCOCC3)c2n1)\c1ccc2ccccc2n1
1807625,CHEMBL3984010,2193381,,O=C(O)COC[C@H]1CC[C@H](COC(=O)N(c2ccccc2)c2cc(F)cc(F)c2)CC1
1807658,CHEMBL3984051,2193422,,COc1cc(Cl)cc(-c2cc(OC)c(-n3c(=O)ccc4cc(S(=O)(=O)Nc5ccon5)ccc43)cc2F)c1
1807664,CHEMBL3984060,2193431,,Cc1csc(C2CCN(C(=O)OC3C4CC5CC3CC(C(N)=O)(C5)C4)C2)n1
1807716,CHEMBL3984121,2193492,,CCC(CC)(NC(=O)c1ccc(N(CC(F)(F)F)CC(F)(F)F)c(OCC2CC2)n1)C(=O)NC
1807761,CHEMBL3984179,2193550,,Cn1c(=O)n([C@H]2C[C@@H](O)C2)c2c3cc(-c4ccc(OCCCN5CCC5)nc4)ccc3ncc21
1807779,CHEMBL3984207,2193578,,O=C(O)COC[C@H]1CC[C@H](CNC(=O)NC(c2ccccc2)c2ccccc2)CC1
1807924,CHEMBL3984370,2193741,,O=C(c1cccc(NC(=O)c2cccc3[nH]ccc23)c1)c1ccc2c(/C=N/n3cccc3)n[nH]c2c1
1807927,CHEMBL3984373,2193744,,Cn1c(Nc2c(F)cccc2Cl)nc2cc(C(=O)NC3CCC(C)(C)CC3)c3c(c21)OCCO3
1807966,CHEMBL3984425,2193796,EGANELISIB,C[C@H](NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3cnn(C)c3)c2c(=O)n1-c1ccccc1
1807987,CHEMBL3984450,2193821,,CNC(=O)[C@H](CC(C)(C)C)NC(=O)c1ccc(N2CCC23COC3)c(OCC2CC2)n1
1808138,CHEMBL3984623,2193994,,CC(=O)c1cccc(C(=O)Nc2cccc(N(C)c3ccc4c(/C=C/c5ccc6c(c5)OCO6)n[nH]c4c3)c2)c1
1808265,CHEMBL3984782,2194153,,CNCCCOc1ccc(-c2ccc3ncc4c(c3c2)n(C2CCOCC2)c(=O)n4C)cn1
1808380,CHEMBL3984925,2194296,,c1ccc2nc(NC3=NC[C@@]4(CN5CCC4CC5)O3)ccc2c1
1808440,CHEMBL3984990,2194361,,Cc1c(COc2cccc(F)n2)cncc1-c1cc2c(cc1F)N(C)C(=O)CC2
1808489,CHEMBL3985045,2194416,,C=Cc1ccc(-c2cc(=O)c3c(O)cc(O)c([C@H]4CCN(C)C[C@H]4O)c3o2)cc1
1808526,CHEMBL3985086,2194457,,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(Cn4ccnc4)cc3OC)ncc2Cl)c1
1808596,CHEMBL3985179,2194550,,COc1ccccc1Oc1ccc(C(=O)N(Cc2ccc(C(=O)O)cc2)CC2CC2)nc1
1808711,CHEMBL3985327,2194698,,CC1Cc2nc(NCC(F)F)c(N3CCC(Oc4ccc(F)cc4F)CC3)nc2CN1C
1808714,CHEMBL3985332,2194703,,COc1ccc(Cl)c(N(CCO)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1.Cl
1808813,CHEMBL3985465,2194836,,C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C[C@H]1C(=O)NCCO
1808981,CHEMBL3985678,2195049,,COc1cc(OC)cc(N(CC(O)C(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1
1809016,CHEMBL3985718,2195089,,CC(=O)N1CCc2nc(NC(C)C)c(N3CCC(Oc4ccc(C#N)cc4F)CC3)nc2C1
1809022,CHEMBL3985726,2195097,,Cc1ccc(N(C(=O)OC[C@H]2CC[C@H](COCC(=O)O)CC2)c2ccccc2)cc1F
1809131,CHEMBL3985867,2195238,,O=C(Nc1cccc(Nc2ccc3c(/C=C/c4ccccc4)n[nH]c3c2)c1)c1ccccc1
1809174,CHEMBL3985921,2195292,,N#Cc1c(N)ncnc1N[C@@H](CCO)c1nn2cccc2c(=O)n1-c1ccccc1
1809184,CHEMBL3985931,2195302,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(Cl)cc1C1=CCNCC1
1809331,CHEMBL3986113,2195484,,COc1cccc(S(=O)(=O)C2CCN(c3nc4c(nc3NC(C)C)CCN(C(C)=O)C4)CC2)c1
1809590,CHEMBL3986433,2195804,,CC(C)Nc1nc2c(nc1N1CCC(Oc3ccc(F)cc3F)CC1)CN(C(=O)C1CCCO1)CC2
1809651,CHEMBL3986505,2195876,,Cc1nc(C(C)(NC(=O)c2cc(OCC(F)(F)F)c(C3CC3)cn2)C(=O)N(C)C)no1
1809738,CHEMBL3986607,2195978,,CNC(=O)c1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cn[nH]c4)nc3c2)c1
1809795,CHEMBL3986674,2196045,,COc1ccc(CN2CCC(c3ccc4nc(C(=O)N5CCN(Cc6ccc(C(F)(F)F)cc6F)CC5)[nH]c4c3)CC2)cn1
1809853,CHEMBL3986742,2196113,,Cc1ccc(C2=C(c3ccc(OC(F)(F)F)cc3)C(=O)NC(c3ccc(OCCCC(F)(F)F)cc3)(C(F)(F)F)C2)cc1
1809995,CHEMBL3986918,2196289,,CN(C)CCCOc1ccc(-c2cc3c(cc2F)ncc2c3n(C3CCOCC3)c(=O)n2C)cn1
1810079,CHEMBL3987016,2196387,MIVEBRESIB,CCS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)c3[nH]ccc23)c1
1810089,CHEMBL3987027,2196398,,CS(=O)(=O)N1CCc2nc(N3CCC(Oc4ccc(F)cc4F)CC3)c(NCC(F)F)nc2C1
1811322,CHEMBL3989948,2197819,LANABECESTAT,CC#Cc1cncc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1
1812766,CHEMBL4059523,2199434,,O=C(/C=C/c1cnccc1-c1cnn(C2CC2)c1)Nc1ccc(CN2CC(F)(F)C2)cc1
1812857,CHEMBL4059614,2199525,,CC#C[C@@H](CC(=O)O)c1ccc(OCc2ccc3nc(-c4ccc(C#N)cc4)nn3c2)cc1
1812954,CHEMBL4059711,2199622,,C[C@H](CC(=O)Nc1cc(F)cc(F)c1)C(=O)N[C@@H]1C(=O)N2CCCN2Cc2ccccc21
1813221,CHEMBL4059978,2199889,,Cc1nn(-c2ncnc3nc[nH]c23)c2c1C(C(=O)NCc1ccc(F)cc1)CC(=O)N2
1813377,CHEMBL4060134,2200045,,Cn1cnc(C(=O)N2CCN(C(=O)c3ccc(Nc4nc5ccccc5n5nnnc45)cc3)CC2)c1
1813397,CHEMBL4060154,2200065,,N[C@H]1CC[C@@H](CCNc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)CC1
1813483,CHEMBL4060240,2200151,,CCCCCC(=O)N[C@H]1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21
1813969,CHEMBL4060730,2200641,,CNC(=O)c1ccc(Nc2nc(OC3CCCC3)c3c(-c4cn[nH]c4)c[nH]c3n2)c(OC)c1
1814011,CHEMBL4060772,2200683,,Cc1nn(-c2ncnc3nc[nH]c23)c2c1C(OC(=O)Cc1ccccc1)CC(=O)N2
1814235,CHEMBL4060996,2200907,,COc1ccc(N(C)c2nc(C)nc3c(Cc4ccccc4)cn(C)c23)cc1.Cl
1814804,CHEMBL4061565,2201476,,CS(=O)(=O)N1CCC(C(O)c2cncnc2Nc2cccc3ccccc23)CC1
1815329,CHEMBL4062112,2202023,,CC(C)(C)c1cc(NC(=O)Nc2ccc(-n3nc(-c4ccc(N5CCNCC5)cc4)c4c(N)ncnc43)cc2)no1
1815756,CHEMBL4062540,2202451,,CCc1c2c(nc3ccc(F)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC
1815836,CHEMBL4062620,2202531,,C[C@H](NC(=O)c1cc(Cl)cnc1Oc1cccc(Cl)c1)c1ccc(C(=O)O)cc1
1815887,CHEMBL4062671,2202582,,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2CN1CCN(S(=O)(=O)c2ccc(OC)cc2)CC1
1815920,CHEMBL4062704,2202615,,Cc1nn(-c2ncnc3nc[nH]c23)c2c1C(NC(=O)c1ccccc1)CC(=O)N2
1815952,CHEMBL4062736,2202647,,CC(C)[C@]12C[C@@H](OC(=O)CO)[C@](C)(O1)[C@@H]1CC[C@@H](C)[C@H]1[C@@H]2OC(=O)/C=C/c1ccccc1
1815969,CHEMBL4062753,2202664,,Cc1c([C@@H](O)CN2CCC3(CC2)CCN(c2ccns2)C3=O)ccc2c1COC2=O
1816071,CHEMBL4062855,2202766,,CCc1c2c(nc3ccc(F)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@@]3(CC)OC(=O)CN/C(Cc1ccc(OC)cc1)=N/S(=O)(=O)c1ccc(C)cc1
1816179,CHEMBL4062963,2202874,,C=C(Br)C(=O)Nc1ccc2c(c1)/C(=C\c1sccc1C)C(=O)N2
1816198,CHEMBL4062982,2202893,,CC(/C=C/C(=O)O[C@H]1CCCC(=O)O[C@@H]([C@@H](C)C/C(C)=C/[C@@H](C)[C@H](O)C[C@@H](C)O)C/C=C(\C)C[C@@H]1C)=C\[C@@H](C)C/C=C/C(C)=C/[C@H](O)[C@@H](O)C[C@H](C)O
1816287,CHEMBL4063074,2202985,,Cc1cc(C)cc(C2CCCN2Cc2ccc(Oc3ccc(C(N)=O)cc3F)cc2)c1
1816634,CHEMBL4063421,2203332,,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4nc5c(s4)CN(C)CC5)nc32)c1
1816663,CHEMBL4063450,2203361,,CS[C@H]1O[C@@H](c2ccc(C)c(Cc3ccc(OCC(=O)NC(C)(C)C(N)=O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O
1816767,CHEMBL4063554,2203465,,Cc1nn(-c2ncnc3nc[nH]c23)c2c1C(OC(=O)c1ccc(F)cc1)CC(=O)N2
1816838,CHEMBL4063625,2203536,,CC(C)(C)OC(=O)N1CC2CCC1CC2Oc1ncnc(Nc2ccc(S(C)(=O)=O)cc2)c1[N+](=O)[O-]
1817022,CHEMBL4063810,2203721,,[2H]/C(c1nc[nH]c1C(C)(C)C)=c1/[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O
1817026,CHEMBL4063814,2203725,,CCOc1nc(N2CC(=O)Nc3cc(OC)ccc32)c2ccccc2n1
1817075,CHEMBL4063863,2203774,,COc1cccc(C(=O)C(O)C(Nc2ccc(F)c(Cl)c2)c2ccc(Br)cc2)c1
1817804,CHEMBL4064599,2204510,,Cc1nc(N(C)c2ccc([Se]C#N)c(Cl)c2)c2ccccc2n1
1818204,CHEMBL4064999,2204910,,CC[C@H](C)[C@H]1C(=O)N2CCC[C@H]2C(=O)O[C@H](C(C)(C)C)C[C@@H](C)C[C@H](O)[C@H](C)C(=O)N2CCC(CC2)C(=O)N[C@@H](Cc2ccc(-c3ccccc3)cc2)C(=O)N(C)[C@@H](C)C(=O)N1C
1818243,CHEMBL4065038,2204949,,O=S(=O)(Nc1ncns1)c1cc(Cl)c(NCC23CCCN2CCC3)cc1F
1818469,CHEMBL4065265,2205176,,CC(C)(C)OC(=O)N1CC2CC1CC2Nc1ncnc(Nc2ccc(S(C)(=O)=O)cc2F)c1[N+](=O)[O-]
1818696,CHEMBL4065494,2205405,,CC(C)[C@@H]1CC[C@@H]2[C@@H]1[C@H](OC(=O)/C=C/c1ccccc1)[C@@]1(C(C)C)C[C@@H](OC(=O)CO)[C@]2(C)O1
1819168,CHEMBL4065968,2205879,,Cc1ccc(S(=O)(=O)n2ccc3c4c(=O)cc(-c5ccccc5)[nH]c4ccc32)cc1
1819606,CHEMBL4066423,2206334,,Cc1c([C@@H](O)CN2CCC3(CC2)CCN(c2cncc(C#N)c2)C3)ccc2c1COC2=O
1819732,CHEMBL4066549,2206460,,CCCCCCCCCC(=O)N[C@H]1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21
1820010,CHEMBL4066828,2206739,,CN1CCN(c2ccc(Nc3nccc(-c4sc(NC5CCCC5)nc4C(F)(F)F)n3)nc2)CC1
1820101,CHEMBL4066920,2206831,,CN(C)Cc1cn(Cc2ccc(C(=O)NO)cc2)c2ccccc12
1820226,CHEMBL4067045,2206956,,O=C(O)c1ccc(Cl)cc1NC[C@@H]1CCC[C@@H]1NC(=O)C1CCN(c2ccccc2)CC1
1820728,CHEMBL4067549,2207460,,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4sc(NC5CCCC5)nc4C)n3)nc2)CC1
1821011,CHEMBL4067834,2207745,,Cc1nn(-c2ncnc3nc[nH]c23)c2c1C(OCc1ccc(C#N)cc1)CC(=O)N2
1821398,CHEMBL4068221,2208132,,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)N(C)Cc1ccccc1)B(O)O
1821909,CHEMBL4068733,2208644,,COc1cccc(Nc2ncc3c(n2)N(C2CCN(C(=O)/C=C/CN(C)C)CC2)C(=O)N(c2c(Cl)c(OC)cc(OC)c2Cl)C3)c1
1822267,CHEMBL4069091,2209002,,O=C(CCCN1CCN(c2cccc(Cl)c2Cl)CC1)Nc1ccn2ncc(/C=N\O)c2c1
1822524,CHEMBL4069357,2209268,,CC[C@@H]1C[C@](O)(C(F)(F)F)[C@@H](Nc2cccc3nc(C)ccc23)c2ccc(F)c(O)c21
1822648,CHEMBL4069482,2209393,,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2CN1CCN(S(=O)(=O)N(C)C)CC1
1822675,CHEMBL4069509,2209420,,COc1cc(OC)c(Cl)c(N2Cc3cnc(NC(C)C)nc3N(C3CCN(C(=O)/C=C/CN(C)C)CC3)C2=O)c1Cl
1822711,CHEMBL4069545,2209456,,CCc1c2c(nc3ccccc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@@]3(CC)OC(=O)Cn1cc(Br)c(=O)[nH]c1=O
1822712,CHEMBL4069546,2209457,,CC[C@]1(NC(=O)c2ccnnc2)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
1823018,CHEMBL4069853,2209764,,O=C(/C=C/c1ccc(S(=O)(=O)NCCc2cccc3[nH]ccc23)cc1)NO
1823395,CHEMBL4070230,2210141,,CS(=O)(=O)N1CCC(C(O)c2cncnc2Nc2ccc(C#N)cc2)CC1
1823501,CHEMBL4070336,2210247,,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)NCc1cccc(-c2ccccc2)c1)B(O)O
1823660,CHEMBL4070496,2210407,,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2CN1CCN(S(=O)(=O)c2ccc(C)cc2)CC1
1823714,CHEMBL4070551,2210462,,C=C[C@]1(C)CC[C@@H](C(=C)COC(=O)CCC(=O)OCCOc2no[n+]([O-])c2S(=O)(=O)c2ccccc2)C[C@H]1C(=C)C
1824050,CHEMBL4070891,2210802,,COc1ccc(C(=O)N[C@H](COc2ccc(/C=C/C(=O)NO)cc2OC)Cc2c[nH]c3ccccc23)cc1
1824073,CHEMBL4070914,2210825,,CCN1CCN(c2ccc(Nc3nccc(-c4sc(NC5CCCC5)nc4C)n3)nc2)CC1
1824395,CHEMBL4071236,2211147,,CC[C@]1(NC(=O)c2ccc(CN)cc2)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
1824505,CHEMBL4071347,2211258,,Cc1nn(-c2ncnc3nc[nH]c23)c2c1C(NC(=O)Cc1cccs1)CC(=O)N2
1825020,CHEMBL4071864,2211775,,CN1C(=O)[C@@H](NC(=O)c2n[nH]c(Cc3ccccc3)n2)COc2ccccc21
1825149,CHEMBL4071995,2211906,,CCN(CC)c1ccc2c(-c3ccccc3C(=O)N3CCN(C(=O)[C@]45CCC(C)(C)C[C@H]4C4=CC[C@@H]6[C@@]7(C)C[C@@H](OC(C)=O)[C@H](OC(C)=O)C(C)(C)[C@@H]7CC[C@@]6(C)[C@]4(C)CC5)CC3)c3ccc(=[N+](CC)CC)cc-3oc2c1.[Cl-]
1825202,CHEMBL4072048,2211959,,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CC(C)N(C)C(C)C5)cc4OC)nc32)c1
1825234,CHEMBL4072080,2211991,,C=CC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC=C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCC)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O
1825314,CHEMBL4072160,2212071,,Cc1nn(-c2ncnc3nc[nH]c23)c2c1C(OCc1ccc(F)cc1)CC(=O)N2
1825541,CHEMBL4072388,2212299,,O=CN1CCN(c2ccc(Nc3nccc(-c4sc(NC5CCCC5)nc4C(F)(F)F)n3)nc2)CC1
1825557,CHEMBL4072404,2212315,,COc1ccc2c(c1)NC(=O)CN2c1nc(COC(C)=O)nc2ccccc12
1825759,CHEMBL4072606,2212517,,C=CC[C@H](NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCC(=O)N1)C(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCC)C(=O)N[C@@H](CC=C)C(=O)N[C@@H](Cc1ccccc1)C(=O)O
1826090,CHEMBL4072943,2212854,,CS(=O)(=O)N1CCC(C(O)c2cncnc2Nc2cccc(F)c2)CC1
1826331,CHEMBL4073184,2213095,,Cc1nc(N(C)c2ccc([Se]C#N)cc2)c2ccccc2n1
1826615,CHEMBL4073468,2213379,,CC(C)(C)c1cc(NC(=O)Nc2ccc(-n3nc(-c4ccc(N5CCN(CCO)CC5)cc4)c4c(N)ncnc43)cc2)no1
1826988,CHEMBL4073862,2213773,,Oc1ccccc1-c1cc(-c2cccc(Cl)c2)nc2c1oc1ccccc12
1826990,CHEMBL4073864,2213775,,COc1cc(C)[nH]c(=O)c1CN1CCc2c(Cl)cc(C(OC)C3CCN(C(=O)CO)CC3)c(Cl)c2C1=O
1827067,CHEMBL4073941,2213852,,CCOC(=O)c1ccc2ccc(Oc3ccnc(C(=O)NC)c3)cc2c1
1827161,CHEMBL4074036,2213947,,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2CN1CCN(S(=O)(=O)c2cc(OC)cc(OC)c2)CC1
1827399,CHEMBL4074274,2214185,,COc1ccc2c(c1)NC(=O)CN2c1nc(N2CC(OC)C2)nc2ccccc12
1827471,CHEMBL4074346,2214257,,C=C(Br)C(=O)Nc1ccc2c(c1)/C(=C/c1ccc(C)s1)C(=O)N2
1827723,CHEMBL4074598,2214509,,O=C(c1ccccc1)n1ccc2c3c(=O)cc(-c4ccccc4)[nH]c3ccc21
1828071,CHEMBL4074946,2214857,,CNc1nc(N2CC(=O)Nc3cc(OC)ccc32)c2ccccc2n1
1828246,CHEMBL4075137,2215048,,Cc1nn(-c2ncnc3nc[nH]c23)c2c1C(C(=O)NCc1ccc3c(c1)OCO3)CC(=O)N2
1828270,CHEMBL4075161,2215072,,CCCCCCCCCCCC(=O)N[C@H]1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21
1828334,CHEMBL4075225,2215136,,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)NCc1ccc2ccccc2c1)B(O)O
1828411,CHEMBL4075302,2215213,,C=CC[C@H](NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)N(CC=C)C(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCC(=O)N1)C(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCC)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O
1828455,CHEMBL4075346,2215257,,CO[C@@H](C(=O)N[C@H]1CCc2ccccc2NC1=O)[C@H](O)[C@@H](O)[C@H](O)/C=C/C(C)(C)C
1828498,CHEMBL4075389,2215300,,COc1ccc2c(c1)NC(=O)CN2c1nc(CO)nc2ccccc12
1828652,CHEMBL4075553,2215464,,CC[C@]1(NC(=O)c2ccc3cccc(OC)c3c2)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
1828660,CHEMBL4075561,2215472,,COc1cc2ncnc(Oc3ccc(NC(=O)Nc4ccc(CN5CCOCC5)c(C(F)(F)F)c4)c4ccccc34)c2cc1OC
1828666,CHEMBL4075567,2215478,,CCS(=O)(=O)c1ccc2c(c1)-c1cn(C)c(=O)cc1OCCCCc1cc(Cl)ccc1O2
