,compound_id,cell_id,active
5968769,2522857,434,-1
5968770,2528667,434,-1
5968771,2520841,434,-1
5968772,2496331,434,-1
5968773,2524746,434,-1
5968774,2489989,434,-1
5968775,2504624,434,-1
5968776,2518393,757,-1
5968777,2522857,757,-1
5968779,2520841,757,-1
5968780,2496331,757,-1
5968781,2524746,757,-1
5968782,2489989,757,-1
5968783,2504624,757,-1
5968784,2518393,391,-1
5968785,2522857,391,-1
5968786,2528667,391,-1
5968787,2520841,391,-1
5968788,2496331,391,-1
5968789,2524746,391,-1
5968790,2489989,391,-1
5968791,2504624,391,-1
5968792,2518393,624,-1
5968793,2522857,624,-1
5968794,2528667,624,-1
5968795,2520841,624,-1
5968796,2496331,624,-1
5968797,2524746,624,-1
5968798,2489989,624,-1
5968799,2504624,624,-1
5968800,2518393,626,-1
5968801,2522857,626,-1
5968802,2528667,626,-1
5968803,2520841,626,-1
5968804,2496331,626,-1
5968805,2524746,626,-1
5968806,2489989,626,-1
5968807,2504624,626,-1
5968808,2518393,498,-1
5968809,2522857,498,-1
5968810,2528667,498,-1
5968811,2520841,498,-1
5968812,2496331,498,-1
5968813,2524746,498,-1
5968814,2489989,498,-1
5968815,2504624,498,-1
5968816,2518393,743,-1
5968817,2522857,743,-1
5968818,2528667,743,-1
5968819,2520841,743,-1
5968820,2496331,743,-1
5968821,2524746,743,-1
5968822,2489989,743,-1
5968823,2504624,743,-1
5968824,2518393,494,-1
5968825,2522857,494,-1
5968826,2528667,494,-1
5968827,2520841,494,-1
5968828,2496331,494,-1
5968829,2524746,494,-1
5968830,2489989,494,-1
5968831,2504624,494,-1
5968832,2518393,787,-1
5968833,2522857,787,-1
5968834,2528667,787,-1
5968836,2496331,787,-1
5968837,2524746,787,-1
5968838,2489989,787,-1
5968839,2504624,787,-1
5968840,2518393,601,-1
5968841,2522857,601,-1
5968842,2528667,601,-1
5968843,2520841,601,-1
5968844,2496331,601,-1
5968845,2524746,601,-1
5968846,2489989,601,-1
5968847,2504624,601,-1
5968848,2518393,555,-1
5968849,2522857,555,-1
5968850,2528667,555,-1
5968851,2520841,555,-1
5968852,2496331,555,-1
5968853,2524746,555,-1
5968854,2489989,555,-1
5968855,2504624,555,-1
5968856,2518393,408,-1
5968857,2522857,408,-1
5968858,2528667,408,-1
5968860,2496331,408,-1
5968861,2524746,408,-1
5968862,2489989,408,-1
5968863,2504624,408,-1
5968864,2518393,491,-1
5968865,2522857,491,-1
5968866,2528667,491,-1
5968867,2520841,491,-1
5968868,2496331,491,-1
5968869,2524746,491,-1
5968870,2489989,491,-1
5968871,2504624,491,-1
5968872,2518393,325,-1
5968873,2522857,325,-1
5968874,2528667,325,-1
5968875,2520841,325,-1
5968876,2496331,325,-1
5968877,2524746,325,-1
5968878,2489989,325,-1
5968879,2504624,325,-1
5968880,2518393,669,-1
5968881,2522857,669,-1
5968882,2528667,669,-1
5968883,2520841,669,-1
5968884,2496331,669,-1
5968885,2524746,669,-1
5968886,2489989,669,-1
5968887,2504624,669,-1
5968888,2518393,789,-1
5968889,2522857,789,-1
5968890,2528667,789,-1
5968891,2520841,789,-1
5968892,2496331,789,-1
5968893,2524746,789,-1
5968894,2489989,789,-1
5968895,2504624,789,-1
5968896,2518393,594,-1
5968897,2522857,594,-1
5968898,2528667,594,-1
5968899,2520841,594,-1
5968900,2496331,594,-1
5968901,2524746,594,-1
5968902,2489989,594,-1
5968903,2504624,594,-1
5968904,2518393,583,-1
5968905,2522857,583,-1
5968906,2528667,583,-1
5968907,2520841,583,-1
5968908,2496331,583,-1
5968909,2524746,583,-1
5968910,2489989,583,-1
5968911,2504624,583,-1
5969093,2510296,491,-1
5969094,2502163,491,-1
5969095,2501079,491,-1
5969096,2509403,491,-1
5969097,2516727,491,-1
5969098,2514585,491,-1
5969099,2492751,491,-1
5969100,2507036,491,-1
5969102,2510296,308,-1
5969103,2502163,308,-1
5969104,2501079,308,-1
5969105,2509403,308,-1
5969106,2516727,308,-1
5969107,2514585,308,-1
5969108,2492751,308,-1
5969109,2507036,308,-1
5969111,2510296,525,-1
5969112,2502163,525,-1
5969113,2501079,525,-1
5969114,2509403,525,-1
5969115,2516727,525,-1
5969116,2514585,525,-1
5969117,2492751,525,-1
5969118,2507036,525,-1
5969120,2510296,655,-1
5969121,2502163,655,-1
5969122,2501079,655,-1
5969123,2509403,655,-1
5969124,2516727,655,-1
5969125,2514585,655,-1
5969126,2492751,655,-1
5969127,2507036,655,-1
5969136,378315,496,-1
5969137,64200,496,-1
5969138,487453,496,-1
5969140,2502320,496,-1
5969141,2517046,496,-1
5969142,2522910,496,-1
5969143,2496387,496,-1
5969145,2499659,436,-1
5969146,2523271,436,-1
5969147,2489472,436,-1
5969148,2497070,436,-1
5969149,2492125,436,-1
5969150,2533185,436,-1
5969151,2522667,436,-1
5969152,2505866,436,-1
5969153,443454,436,-1
5969155,6936,436,-1
5969156,2499659,5737,-1
5969157,2523271,5737,-1
5969158,2489472,5737,-1
5969159,2497070,5737,-1
5969160,2492125,5737,-1
5969161,2533185,5737,-1
5969162,2522667,5737,-1
5969163,2505866,5737,-1
5969164,443454,5737,-1
5969181,2499659,5721,-1
5969183,2499659,5862,-1
5969185,2499659,489,-1
5969186,2499659,721,-1
5969187,2499659,5715,-1
5969188,2499659,491,-1
5969189,2499659,141,-1
5969190,2501532,491,-1
5969191,2526542,491,-1
5969192,2534048,491,-1
5969196,2501072,522,-1
5969197,2527552,522,-1
5969198,2507418,522,-1
5969199,2497332,522,-1
5969200,2494267,522,-1
5969201,2516973,522,-1
5969202,2497807,522,-1
5969203,2504541,522,-1
5969204,2507499,522,-1
5969205,2529850,522,-1
5969206,2503340,522,-1
5969207,2533603,522,-1
5969209,2528912,522,-1
5969210,2504270,522,-1
5969211,2495380,522,-1
5969213,2534301,522,-1
5969214,2509467,522,-1
5969215,2494183,522,-1
5969216,2498396,522,-1
5969217,2501454,522,-1
5969218,2512687,522,-1
5969219,2537068,522,-1
5969220,2527143,522,-1
5969221,2490388,522,-1
5969222,2495769,522,-1
5969223,2490818,522,-1
5969224,2510250,522,-1
5969225,2510475,522,-1
5969226,2490688,522,-1
5969227,2520182,522,-1
5969228,2488315,522,-1
5969229,2521080,522,-1
5969230,2514957,522,-1
5969231,2496984,522,-1
5969232,2490216,522,-1
5969233,2516399,522,-1
5969234,2500061,522,-1
5969235,2488022,522,-1
5969237,2491413,522,-1
5969238,2491935,522,-1
5969239,2513830,522,-1
5969240,2530009,522,-1
5969241,2495882,741,-1
5969242,2490481,741,-1
5969243,2529954,741,-1
5969244,2490959,741,-1
5969245,2493090,741,-1
5969246,2512480,741,-1
5969247,2491613,741,-1
5969248,2500706,741,-1
5969249,2495882,559,-1
5969250,2490481,559,-1
5969251,2529954,559,-1
5969252,2490959,559,-1
5969253,2493090,559,-1
5969254,2512480,559,-1
5969255,2491613,559,-1
5969256,2500706,559,-1
5969257,2495882,661,-1
5969258,2490481,661,-1
5969259,2529954,661,-1
5969260,2490959,661,-1
5969261,2493090,661,-1
5969262,2512480,661,-1
5969263,2491613,661,-1
5969264,2500706,661,-1
5969265,2495882,773,-1
5969266,2490481,773,-1
5969267,2529954,773,-1
5969268,2490959,773,-1
5969269,2493090,773,-1
5969270,2512480,773,-1
5969271,2491613,773,-1
5969272,2500706,773,-1
5969273,2495882,308,-1
5969274,2490481,308,-1
5969275,2529954,308,-1
5969276,2490959,308,-1
5969277,2493090,308,-1
5969278,2512480,308,-1
5969279,2491613,308,-1
5969280,2500706,308,-1
5969281,2495882,5544,-1
5969282,2490481,5544,-1
5969283,2529954,5544,-1
5969284,2490959,5544,-1
5969285,2493090,5544,-1
5969286,2512480,5544,-1
5969287,2491613,5544,-1
5969288,2500706,5544,-1
5969291,2497654,721,-1
5969292,2528078,721,-1
5969293,2502775,721,-1
5969294,2505844,721,-1
5969295,2502225,721,-1
5969296,2523791,721,-1
5969297,2515470,721,-1
5969298,1970623,646,-1
5969299,2503859,646,-1
5969300,1970623,676,-1
5969301,2503859,676,-1
5969436,2494213,496,-1
5969437,2502472,496,-1
5969438,2508124,496,-1
5969439,2500518,496,-1
5969440,2491758,496,-1
5969441,2501657,496,-1
5969442,2501330,496,-1
5969443,2488908,496,-1
5969444,2523293,496,-1
5969445,2504503,496,-1
5969446,2517053,496,-1
5969447,2522420,496,-1
5969448,2520789,496,-1
5969449,2494413,496,-1
5969450,2494994,496,-1
5969451,2491421,496,-1
5969452,2499269,496,-1
5969453,2520287,496,-1
5969454,2490402,496,-1
5969455,2501925,496,-1
5969456,2534459,496,-1
5969457,2493779,496,-1
5969458,2494903,496,-1
5969459,2535922,496,-1
5969460,2520413,496,-1
5969461,2498198,496,-1
5969462,2508120,496,-1
5969463,2500186,496,-1
5969464,2490942,496,-1
5969465,2496145,496,-1
5969466,2507068,496,-1
5969467,2521931,496,-1
5969468,2508601,496,-1
5969469,2495140,496,-1
5969470,2506707,496,-1
5969471,2506130,496,-1
5969472,2522099,496,-1
5969473,2536481,496,-1
5969474,2517269,496,-1
5969475,2488908,336,-1
5969476,2508601,336,-1
5969477,2488908,485,-1
5969478,2508601,485,-1
5969479,2488908,723,-1
5969480,2508601,723,-1
5969528,374182,742,-1
5969529,2497327,742,-1
5969530,2516775,742,-1
5969531,2502872,742,-1
5969532,2508801,742,-1
5969533,2500341,742,-1
5969534,2504266,742,-1
5969535,2491630,742,-1
5969536,2502831,742,-1
5969537,2520643,742,-1
5969538,2504960,742,-1
5969539,2511676,742,-1
5969540,2534591,742,-1
5969541,2535297,742,-1
5969542,2497371,742,-1
5969543,2509598,742,-1
5969544,2489331,742,-1
5969545,2498883,742,-1
5969546,2530670,742,-1
5969547,2489778,742,-1
5969548,2504448,742,-1
5969549,2511998,742,-1
5969550,2519115,742,-1
5969551,2523463,742,-1
5969552,2526291,5648,-1
5969563,2526291,710,-1
5969564,2509884,710,-1
5969565,61248,710,-1
5969566,2516813,710,-1
5969567,2491367,710,-1
5969568,1521787,710,-1
5969569,61469,710,-1
5969570,466683,710,-1
5969571,694912,710,-1
5969572,2537370,710,-1
5969573,2504477,710,-1
5969574,2537005,710,-1
5969575,2526687,710,-1
5969576,2511824,710,-1
5969577,2508919,710,-1
5969578,2495423,710,-1
5969579,2501412,710,-1
5969580,2487964,710,-1
5969581,2518846,710,-1
5969582,2505722,710,-1
5969583,2504994,710,-1
5969584,1269368,710,-1
5969585,2510638,710,-1
5969586,2526291,646,-1
5969587,2509884,646,-1
5969589,2516813,646,-1
5969590,2491367,646,-1
5969591,1521787,646,-1
5969592,61469,646,-1
5969593,466683,646,-1
5969594,694912,646,-1
5969595,2537370,646,-1
5969596,2504477,646,-1
5969597,2537005,646,-1
5969598,2526687,646,-1
5969599,2511824,646,-1
5969600,2508919,646,-1
5969601,2495423,646,-1
5969602,2501412,646,-1
5969603,2487964,646,-1
5969604,2518846,646,-1
5969605,2505722,646,-1
5969606,2504994,646,-1
5969608,2510638,646,-1
5969609,2526291,1295,-1
5969610,2526291,303,-1
5969611,2526291,676,-1
5969612,2526291,939,-1
5969613,2524878,649,-1
5969614,2535120,649,-1
5969615,2526687,560,-1
5969616,2526291,560,-1
5969617,2490752,560,-1
5969618,2526687,770,-1
5969619,2526291,770,-1
5969620,2490752,770,-1
5969685,2523839,436,-1
5969686,2490554,436,-1
5969687,2519997,436,-1
5969688,2492515,436,-1
5969689,2499366,436,-1
5969690,2523258,436,-1
5969692,316347,436,-1
5969693,2523839,726,-1
5969694,2490554,726,-1
5969695,2519997,726,-1
5969696,2492515,726,-1
5969697,2499366,726,-1
5969698,2523258,726,-1
5969701,2523839,547,-1
5969702,2490554,547,-1
5969703,2519997,547,-1
5969704,2492515,547,-1
5969705,2499366,547,-1
5969706,2523258,547,-1
5969707,27927,547,-1
5969708,316347,547,-1
5969709,2523839,646,-1
5969710,2490554,646,-1
5969711,2519997,646,-1
5969712,2492515,646,-1
5969713,2499366,646,-1
5969714,2523258,646,-1
5969717,2523839,800,-1
5969718,2490554,800,-1
5969719,2519997,800,-1
5969720,2492515,800,-1
5969721,2499366,800,-1
5969722,2523258,800,-1
5969723,27927,800,-1
5969724,316347,800,-1
5969725,2523839,473,-1
5969726,2490554,473,-1
5969727,2519997,473,-1
5969728,2492515,473,-1
5969729,2499366,473,-1
5969730,2523258,473,-1
5969731,27927,473,-1
5969855,2510128,5547,-1
5969856,2510128,440,-1
5969860,2490312,554,-1
5969863,2490312,5622,-1
5969864,2528881,325,-1
5969865,2499115,325,-1
5969866,2505537,325,-1
5969867,2529796,325,-1
5969868,2531661,325,-1
5969869,2499605,325,-1
5969870,2530064,325,-1
5969871,2529904,325,-1
5969872,2530644,325,-1
5969873,2498730,325,-1
5969874,2524076,325,-1
5969875,2536560,325,-1
5969878,2528881,491,-1
5969879,2499115,491,-1
5969880,2505537,491,-1
5969881,2529796,491,-1
5969882,2531661,491,-1
5969883,2499605,491,-1
5969884,2530064,491,-1
5969885,2529904,491,-1
5969886,2530644,491,-1
5969887,2498730,491,-1
5969888,2524076,491,-1
5969889,2536560,491,-1
5969894,2528881,722,-1
5969909,314701,491,-1
5969911,2522080,491,-1
5969912,2511699,491,-1
5969913,2494258,491,-1
5969914,2507382,491,-1
5969915,2512689,491,-1
5969916,2501604,491,-1
5969917,78173,491,-1
5969918,2533199,491,-1
5969919,314701,325,-1
5969921,2522080,325,-1
5969922,2511699,325,-1
5969923,2494258,325,-1
5969924,2507382,325,-1
5969925,2512689,325,-1
5969926,2501604,325,-1
5969927,78173,325,-1
5969928,2533199,325,-1
5970129,2509282,455,-1
5970130,2505619,455,-1
5970131,2490765,455,-1
5970132,2492611,455,-1
5970133,2526270,455,-1
5970134,2500269,455,-1
5970135,2488946,455,-1
5970136,2504391,455,-1
5970138,2500784,455,-1
5970139,2507175,455,-1
5970140,866951,455,-1
5970141,2521751,455,-1
5970142,2530702,455,-1
5970143,2493887,455,-1
5970144,2511810,455,-1
5970145,2506972,455,-1
5970146,2507270,455,-1
5970147,2511267,455,-1
5970148,1006480,455,-1
5970149,2502615,455,-1
5970150,2502717,455,-1
5970151,2493983,455,-1
5970152,2502018,455,-1
5970153,2505914,455,-1
5970154,2488877,455,-1
5970155,2496054,455,-1
5970156,2525306,455,-1
5970157,2521562,455,-1
5970158,2497932,455,-1
5970159,2499553,455,-1
5970160,2498672,455,-1
5970161,2487969,455,-1
5970162,2525907,455,-1
5970163,2509076,455,-1
5970164,2494454,455,-1
5970165,2497578,455,-1
5970166,2509419,455,-1
5970167,2507698,455,-1
5970168,2488115,455,-1
5970169,2507389,455,-1
5970170,2524714,455,-1
5970171,2506109,455,-1
5970172,2510099,455,-1
5970173,2514944,455,-1
5970174,2530004,455,-1
5970175,2512948,455,-1
5970259,2527792,1747,1
5970262,2503967,1747,-1
5970266,2527792,408,-1
5970290,2518130,503,1
5970291,2514435,503,-1
5970292,2477777,503,-1
5970293,2508063,503,-1
5970294,2501054,503,-1
5970295,2481444,503,-1
5970296,2479608,503,-1
5970297,2523020,503,-1
5970298,2503690,503,-1
5970299,2534000,503,-1
5970300,2500326,503,-1
5970301,71663,503,-1
5970302,2508974,503,-1
5970303,2517412,503,-1
5970304,2502210,503,-1
5970305,2524136,503,-1
5970306,2494144,503,-1
5970307,2492709,503,-1
5970308,2502309,503,-1
5970309,2505744,503,-1
5970310,2501156,503,-1
5970455,2527527,440,-1
5970456,2515346,440,-1
5970457,2514092,440,-1
5970458,2516952,440,-1
5970460,2526194,440,-1
5970461,2519287,440,-1
5970462,2513947,440,-1
5970463,2531453,440,-1
5970464,2518584,440,-1
5970465,2513403,440,-1
5970466,2528896,440,-1
5970467,2528747,440,-1
5970468,2526041,440,-1
5970469,2530068,440,-1
5970471,2518794,440,-1
5970472,2527867,440,-1
5970473,2516141,440,-1
5970474,2519535,440,-1
5970475,2522304,440,-1
5970476,2518647,440,-1
5970477,2534298,440,-1
5970478,2526454,440,-1
5970479,2529218,440,-1
5970480,2515431,440,-1
5970482,2527527,325,-1
5970483,2515346,325,-1
5970484,2514092,325,-1
5970485,2516952,325,-1
5970487,2526194,325,-1
5970488,2519287,325,-1
5970489,2513947,325,-1
5970490,2531453,325,-1
5970491,2518584,325,-1
5970492,2513403,325,-1
5970493,2528896,325,-1
5970494,2528747,325,-1
5970495,2526041,325,-1
5970496,2530068,325,-1
5970498,2518794,325,-1
5970499,2527867,325,-1
5970500,2516141,325,-1
5970501,2519535,325,-1
5970502,2522304,325,-1
5970503,2518647,325,-1
5970504,2534298,325,-1
5970505,2529218,325,-1
5970506,2515431,325,-1
5970507,2527527,305,-1
5970508,2515346,305,-1
5970509,2514092,305,-1
5970510,2516952,305,-1
5970512,2526194,305,-1
5970513,2519287,305,-1
5970514,2513947,305,-1
5970515,2531453,305,-1
5970516,2518584,305,-1
5970517,2513403,305,-1
5970518,2528896,305,-1
5970519,2528747,305,-1
5970520,2526041,305,-1
5970521,2530068,305,-1
5970523,2518794,305,-1
5970524,2527867,305,-1
5970525,2516141,305,-1
5970526,2522304,305,-1
5970527,2518647,305,-1
5970528,2534298,305,-1
5970529,2529218,305,-1
5970533,520053,305,-1
5970535,602271,305,-1
5970536,2515431,305,-1
5970537,2527527,5547,-1
5970538,2515346,5547,-1
5970539,2514092,5547,-1
5970540,2516952,5547,-1
5970542,2526194,5547,-1
5970543,2519287,5547,-1
5970544,2513947,5547,-1
5970545,2531453,5547,-1
5970546,2518584,5547,-1
5970547,2513403,5547,-1
5970548,2528896,5547,-1
5970549,2528747,5547,-1
5970550,2526041,5547,-1
5970551,2530068,5547,-1
5970553,2518794,5547,-1
5970554,2527867,5547,-1
5970555,2516141,5547,-1
5970556,2522304,5547,-1
5970557,2518647,5547,-1
5970558,2534298,5547,-1
5970559,2529218,5547,-1
5970560,2515431,5547,-1
5970579,2527867,631,-1
5970581,602271,631,-1
5970582,2527867,408,-1
5970584,520053,408,-1
5970585,602271,408,-1
5970586,2527867,242,-1
5970587,1294151,242,-1
5970588,602271,242,-1
5970589,2527867,646,-1
5970591,2527867,721,-1
5970596,2513176,305,-1
5970600,2403884,165,-1
5970601,2522911,165,-1
5970602,2381661,165,-1
5970603,2533835,165,-1
5970604,2536771,165,-1
5970605,2519716,165,-1
5970606,2517660,165,-1
5970607,2525524,165,-1
5970608,2537126,165,-1
5970609,2529835,165,-1
5970610,2530994,165,-1
5970611,2526452,165,-1
5970612,2514433,165,-1
5970613,2532623,165,-1
5970614,2534295,165,-1
5970615,2524986,165,-1
5970616,2529270,165,-1
5970617,2533150,165,-1
5970618,2527309,165,-1
5970620,2523455,165,-1
5970621,2523683,165,-1
5970622,2516179,165,-1
5970623,2536396,165,-1
5970624,2522200,165,-1
5970626,2527362,165,-1
5970628,2524338,165,-1
5970629,2523167,165,-1
5970630,2513533,165,-1
5970631,2514116,165,-1
5970632,2536114,165,-1
5970633,2514486,165,-1
5970634,2514010,165,-1
5970635,2535996,165,-1
5970636,2515572,165,-1
5970637,2520326,165,-1
5970638,2528654,165,-1
5970639,2528302,165,-1
5970640,2527725,165,-1
5970641,2517699,165,-1
5970642,2533999,165,-1
5970643,2529404,165,-1
5970644,2526791,165,-1
5970645,2532284,165,-1
5970646,2517783,165,-1
5970647,2526890,165,-1
5970648,2517800,165,-1
5970649,2523461,165,-1
5970650,2532526,165,-1
5970651,2534514,165,-1
5970652,2522407,165,-1
5970653,2530217,165,-1
5970654,2517796,165,-1
5970655,2523415,165,-1
5970656,2512725,165,-1
5970657,2531306,165,-1
5970658,2522299,165,-1
5970659,2520273,165,-1
5970660,2514607,165,-1
5970661,2524634,165,-1
5970662,2514349,165,-1
5970663,2527853,165,-1
5970664,2515585,165,-1
5970665,2525286,165,-1
5970666,2529591,165,-1
5970667,2524171,165,-1
5970668,2534374,165,-1
5970669,2513589,165,-1
5970670,2513018,165,-1
5970671,2512796,165,-1
5970672,2534356,165,-1
5970673,2518082,165,-1
5970674,2526707,165,-1
5970675,2528784,165,-1
5970676,2515248,165,-1
5970677,2534453,165,-1
5970678,2518529,165,-1
5970679,2526540,165,-1
5970680,2522784,165,-1
5970681,2520218,165,-1
5970682,2534470,165,-1
5970683,2530950,165,-1
5970684,2534311,165,-1
5970685,2533498,165,-1
5970686,2520051,165,-1
5970687,2519337,165,-1
5970688,2523434,165,-1
5970689,2521378,165,-1
5970692,2523529,165,-1
5970693,2536177,165,-1
5970694,2531650,165,-1
5970695,2528165,165,-1
5970696,2527684,165,-1
5970697,2516034,165,-1
5970698,2535705,165,-1
5970699,2527054,165,-1
5970700,2534285,165,-1
5970701,2521796,165,-1
5970702,2521189,165,-1
5970703,2520585,165,-1
5970704,2534104,165,-1
5970705,2517515,165,-1
5970706,2519066,165,-1
5970707,2523187,165,-1
5970708,2520879,165,-1
5970709,2523423,165,-1
5970710,2523004,165,-1
5970711,2514059,165,-1
5970712,2514642,165,-1
5970713,2514983,165,-1
5970714,2525942,165,-1
5970715,2535149,165,-1
5970716,2520633,165,-1
5970718,2518225,165,-1
5970719,2517844,165,-1
5970720,2529439,165,-1
5970721,2523746,165,-1
5970722,2536822,165,-1
5970723,2529325,165,-1
5970724,2524977,165,-1
5970725,2513238,165,-1
5970726,2516946,165,-1
5970727,2534077,165,-1
5970728,2519545,165,-1
5970729,2533967,165,-1
5970730,2532491,165,-1
5970731,2523134,165,-1
5970733,2522367,165,-1
5970734,2534567,165,-1
5970736,2535760,165,-1
5970737,2537188,165,-1
5970738,2523146,165,-1
5970739,2527028,165,-1
5970740,2530021,165,-1
5970741,2530454,165,-1
5970743,2516684,165,-1
5970744,2536261,165,-1
5970745,2532854,165,-1
5970746,2526840,165,-1
5970748,2513114,165,-1
5970749,2525578,165,-1
5970750,2533288,165,-1
5970751,2525386,165,-1
5970752,2513231,165,-1
5970753,2526489,165,-1
5970754,2533851,165,-1
5970755,2517766,165,-1
5970756,2535507,165,-1
5970757,2512798,165,-1
5970758,2515476,165,-1
5970759,2518006,165,-1
5970761,2512868,165,-1
5970762,2520086,165,-1
5970763,2535523,165,-1
5970764,2529942,165,-1
5970765,2520349,165,-1
5970766,2521658,165,-1
5970767,2516740,165,-1
5970768,2515416,165,-1
5970769,2520637,165,-1
5970773,2532229,165,-1
5970774,2530281,165,-1
5970775,2525056,165,-1
5970776,2534363,165,-1
5970777,2525464,165,-1
5970778,2527364,165,-1
5970779,2533465,165,-1
5970780,2531422,165,-1
5970781,2519281,165,-1
5970872,2426227,165,-1
5970873,2521822,165,-1
5970874,2518999,165,-1
5970875,2534992,165,-1
5970876,2536078,165,-1
5970879,2381661,1256,-1
5970880,2533835,1256,-1
5970883,2517660,1256,-1
5970885,2537126,1256,-1
5970888,2526452,1256,-1
5970894,2533150,1256,-1
5970915,2528654,1256,-1
5970917,2527725,1256,-1
5970920,2529404,1256,-1
5970935,2522299,1256,-1
5970937,2514607,1256,-1
5970941,2515585,1256,-1
5970942,2525286,1256,-1
5970946,2513589,1256,-1
5970949,2534356,1256,-1
5970950,2518082,1256,-1
5970951,2526707,1256,-1
5970955,2518529,1256,-1
5970960,2530950,1256,-1
5970965,2523434,1256,-1
5970974,2516034,1256,-1
5970995,2518225,1256,-1
5971005,2519545,1256,-1
5971018,2530454,1256,-1
5971021,2536261,1256,-1
5971031,2533851,1256,-1
5971033,2535507,1256,-1
5971034,2512798,1256,-1
5971037,2522991,1256,-1
5971040,2535523,1256,-1
5971044,2516740,1256,-1
5971045,2515416,1256,-1
5971046,2520637,1256,-1
5971047,2532057,1256,-1
5971048,2524478,1256,-1
5971049,2526795,1256,-1
5971050,2532229,1256,-1
5971051,2530281,1256,-1
5971052,2525056,1256,-1
5971053,2534363,1256,-1
5971054,2525464,1256,-1
5971055,2527364,1256,-1
5971056,2533465,1256,-1
5971057,2531422,1256,-1
5971058,2519281,1256,-1
5971059,2526656,1256,-1
5971060,2530007,1256,-1
5971061,2534447,1256,-1
5971062,2518349,1256,-1
5971063,2516420,1256,-1
5971064,2537027,1256,-1
5971065,2513612,1256,-1
5971066,2532179,1256,-1
5971067,2525933,1256,-1
5971068,2529223,1256,-1
5971069,2533382,1256,-1
5971070,2513250,1256,-1
5971071,2536955,1256,-1
5971072,2516437,1256,-1
5971073,2532327,1256,-1
5971074,2514078,1256,-1
5971075,2522185,1256,-1
5971076,2514784,1256,-1
5971077,2525021,1256,-1
5971078,2527779,1256,-1
5971079,2519310,1256,-1
5971080,2532452,1256,-1
5971081,2520345,1256,-1
5971082,2531826,1256,-1
5971083,2529549,1256,-1
5971084,2522930,1256,-1
5971085,2531892,1256,-1
5971086,2528356,1256,-1
5971087,2528525,1256,-1
5971088,2522700,1256,-1
5971089,2521861,1256,-1
5971090,2531866,1256,-1
5971091,2523788,1256,-1
5971092,2531606,1256,-1
5971093,2519449,1256,-1
5971094,2534908,1256,-1
5971095,2531633,1256,-1
5971096,2527081,1256,-1
5971097,2517051,1256,-1
5971098,2532719,1256,-1
5971099,2516033,1256,-1
5971100,2524402,1256,-1
5971101,2516703,1256,-1
5971102,2532319,1256,-1
5971103,2525722,1256,-1
5971104,2521195,1256,-1
5971105,2515909,1256,-1
5971106,2532360,1256,-1
5971107,2527393,1256,-1
5971108,2532306,1256,-1
5971109,2529845,1256,-1
5971110,2531858,1256,-1
5971111,2535366,1256,-1
5971112,2522607,1256,-1
5971113,2532593,1256,-1
5971114,2532005,1256,-1
5971115,2520860,1256,-1
5971116,2528236,1256,-1
5971117,2519426,1256,-1
5971118,2529832,1256,-1
5971119,2523183,1256,-1
5971120,2514773,1256,-1
5971121,2529979,1256,-1
5971122,2520252,1256,-1
5971123,2528888,1256,-1
5971124,2525544,1256,-1
5971125,2533347,1256,-1
5971126,2519451,1256,-1
5971127,2532905,1256,-1
5971130,2516239,1256,-1
5971131,2529128,1256,-1
5971132,2513714,1256,-1
5971133,2519280,1256,-1
5971134,2532242,1256,-1
5971135,2533076,1256,-1
5971136,2522395,1256,-1
5971137,2522543,1256,-1
5971138,2514195,1256,-1
5971139,2537198,1256,-1
5971140,2529272,1256,-1
5971141,2516964,1256,-1
5971142,2516174,1256,-1
5971143,2522871,1256,-1
5971144,2530434,1256,-1
5971145,2513496,1256,-1
5971146,2518426,1256,-1
5971147,2531379,1256,-1
5971148,2523440,1256,-1
5971153,2536078,1256,-1
5971160,2519568,302,-1
5971180,2531729,302,-1
5971181,2520610,302,-1
5971221,2050280,302,-1
5971222,2050281,302,-1
5971224,2050283,302,-1
5971234,2050284,302,-1
5971296,2530532,302,-1
5971359,2050280,646,-1
5971360,2050281,646,-1
5971362,2050283,646,-1
5971371,2050284,646,-1
5971460,2519568,626,-1
5971491,2050280,626,-1
5971492,2050281,626,-1
5971494,2050283,626,-1
5971506,2050284,626,-1
5971508,2517772,626,-1
5971593,2516045,302,-1
5971662,2517772,302,-1
5971736,2050282,302,-1
5971751,2521254,302,-1
5971866,2516045,626,-1
5971986,2530201,5622,-1
5971987,2533277,5622,-1
5971988,2536405,5622,-1
5971989,2521506,5622,-1
5971990,2514939,5622,-1
5971991,2532785,5622,-1
5971992,2521299,5622,-1
5971993,2518693,5622,-1
5971994,2522693,5622,-1
5971995,2529006,5622,-1
5971996,2523067,5622,-1
5971997,2520579,5622,-1
5971998,2532473,5622,-1
5971999,2528583,5622,-1
5972000,2515269,5622,-1
5972001,2521168,5622,-1
5972002,2533712,5622,-1
5972003,2516433,5622,-1
5972004,2531285,5622,-1
5972005,2519052,5622,-1
5972006,2515747,5622,-1
5972007,2533395,5622,-1
5972008,2516998,5622,-1
5972009,2529475,5622,-1
5972010,2527078,5622,-1
5972011,2517375,5622,-1
5972012,2515102,5622,-1
5972013,2517599,5622,-1
5972014,2513273,5622,-1
5972015,2521417,5622,-1
5972016,2531393,5622,-1
5972017,2525793,5622,-1
5972018,2526770,5622,-1
