molregno,smiles
600106,CCOC(=O)CC(=O)C[C@H]1O[C@@H]2[C@@H]3[C@H]4CC[C@@H]5[C@@]6(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]6CC[C@@]5(C)[C@]4(C)CC[C@]13CCC2(C)C
600212,O=C(CCc1ccc(O)cc1)C[C@H](CCc1ccc(O)c(O)c1)O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O
600521,CCC1=C(OC)C(=O)C2=C(C1=O)S(=O)(=O)CCN2
600601,CCCCCCCCC1=C(OC)C(=O)C2=C(C1=O)S(=O)(=O)CCN2
600603,CCCCCCCCCCCCCCC1=C(OC)C(=O)C2=C(C1=O)S(=O)(=O)CCN2
601148,CCCCCCCCCCCCCCCCNC(=O)[C@@H](N)CSC
601221,CCCCCCCCC/C=C\CCCCCCCNC(=O)[C@@H]1CSC(c2cc(OC)c(OC)c(OC)c2)N1
601222,CCCCCCCCC/C=C/CCCCCCCNC(=O)[C@@H]1CSC(c2cc(OC)c(OC)c(OC)c2)N1
601287,CCCCCCCCCCCCCCCCCCNC(=O)[C@@H]1CSC(c2ccc(OC)c(OC)c2)N1
601288,CCCCCCCCC/C=C\CCCCCCCNC(=O)[C@@H]1CSC(c2ccc(OC)c(OC)c2)N1
601289,CCCCCCCCC/C=C/CCCCCCCNC(=O)[C@@H]1CSC(c2ccc(OC)c(OC)c2)N1
601363,CCCCCCCCCCCCCCCCNC(=O)[C@@H]1CSC(c2ccccc2OC)N1
601364,CCCCCCCCCCCCCCCCNC(=O)[C@@H]1CSC(c2cccc(OC)c2)N1
601365,CCCCCCCCCCCCCCCCNC(=O)[C@@H]1CSC(c2ccc(OC)cc2)N1
601366,CCCCCCCCCCCCCCCCNC(=O)[C@@H]1CSC(c2ccc(N(C)C)cc2)N1
601435,CCCCCCCCCCCCCCCCNC(=O)[C@@H]1CSC(c2ccccc2NC(C)=O)N1
601436,CCCCCCCCCCCCCCCCNC(=O)[C@@H]1CSC(c2cccc(NC(C)=O)c2)N1
601437,CCCCCCCCCCCCCCCCCCN(C)C(=O)[C@@H]1CSC(c2ccc(NC(C)=O)cc2)N1
601438,CC(=O)Nc1ccc(C2N[C@H](C(=O)NC34CC5CC(CC(C5)C3)C4)CS2)cc1
601510,CC(=O)Nc1ccc(C2N[C@H](C(=O)NC3C4CC5CC(C4)CC3C5)CS2)cc1
601511,CC(=O)Nc1ccc(C2N[C@H](C(=O)NC3=CC4CC5C=CC=CC5C4C=C3)CS2)cc1
601512,CC(=O)Nc1ccc(C2N[C@H](C(=O)Nc3ccc4cc5ccccc5cc4c3)CS2)cc1
601513,CC(=O)Nc1ccc(C2N[C@H](C(=O)Nc3ccc(-c4ccccc4)cc3)CS2)cc1
601587,CC(=O)Nc1ccc(C2N[C@H](C(=O)Nc3nc4ccccc4s3)CS2)cc1
601588,CCCCCC/C=C\CCCCCCCCNC(=O)[C@@H]1CSC(c2ccc(NC(C)=O)cc2)N1
601589,CCCCCCCCC#CCCCCCCCCCNC(=O)[C@@H]1CSC(c2ccc(NC(C)=O)cc2)N1
601590,CCCCCCCCC/C=C\CCCCCCCNC(=O)[C@@H]1CSC(c2ccccc2)N1
601669,CCCCCCCCC/C=C/CCCCCCCNC(=O)[C@@H]1CSC(c2ccccc2)N1
601670,CCCCCCCCCCCCCCCCN(C(C)=O)C(=O)[C@@H]1CSC(c2ccc(NC(C)=O)cc2)N1
601671,CCCCCCCCCCCCCCCCOC(=O)[C@@H]1CSC(c2ccc(NC(C)=O)cc2)N1
601672,CCCCCCCCCCCCCCCCNC[C@@H]1CSC(c2ccccc2)N1
601745,CCCCCCCCCCCCCCCCNC[C@@H]1CSC(c2ccc(NC(C)=O)cc2)N1
601746,CCCCCCCCCCCCCCCCNC(=O)[C@@H]1CSC(c2ccc(NS(C)(=O)=O)cc2)N1
601747,CCCCCCCCCCCCCCCCNC(=O)[C@@H]1CSC(c2ccc(NC(=O)CCl)cc2)N1
601748,CCCCCCCCCCCCCCCCNC(=O)[C@@H]1CSC(c2ccc(NC(N)=O)cc2)N1
601814,CCCCCCCCCCCCCCCCCCNC(=O)[C@@H]1CSC(c2ccccc2)N1
601886,CCCCCCCCCCCCCCCCNC(=O)[C@H](CSC)NCc1ccc(NC(C)=O)cc1
601959,CCCCCCCCCCCCCCCCNC(=O)[C@@H](N)CSCc1ccccc1
601960,CCCCCCCCCCCCCCCCNC(=O)CNCc1ccc(NC(C)=O)cc1
602161,O=C1C(=O)N(CN2CCN(c3ccnc4cc(Cl)ccc34)CC2)c2cccc(Cl)c21
602162,O=C1C(=O)N(CN2CCN(c3ccnc4cc(Cl)ccc34)CC2)c2cccc(Br)c21
602163,O=C1C(=O)N(CN2CCN(c3ccnc4cc(Cl)ccc34)CC2)c2cc(Cl)ccc21
602164,O=C1C(=O)N(CN2CCN(c3ccnc4cc(Cl)ccc34)CC2)c2cc(Br)ccc21
602238,O=C1C(=O)N(CN2CCN(c3ccnc4cc(Cl)ccc34)CC2)c2ccccc21
602239,O=C1C(=O)N(CN2CCN(c3ccnc4cc(C(F)(F)F)ccc34)CC2)c2cccc(Cl)c21
602240,O=C1C(=O)N(CN2CCN(c3ccnc4cc(C(F)(F)F)ccc34)CC2)c2cccc(Br)c21
602241,O=C1C(=O)N(CN2CCN(c3ccnc4cc(C(F)(F)F)ccc34)CC2)c2cc(Cl)ccc21
602271,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
602866,COC(=O)[C@]12CC[C@@H](C)[C@@](C)(O)[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2
603466,O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1
603531,O=C1C(=O)N(CN2CCN(c3ccnc4cc(C(F)(F)F)ccc34)CC2)c2cc(Br)ccc21
603532,O=C1C(=O)N(CN2CCN(c3ccnc4cc(C(F)(F)F)ccc34)CC2)c2ccccc21
603533,NC(=S)N/N=C1/C(=O)N(CN2CCN(c3ccnc4cc(Cl)ccc34)CC2)c2cccc(Cl)c21
603628,NC(=S)N/N=C1/C(=O)N(CN2CCN(c3ccnc4cc(Cl)ccc34)CC2)c2cccc(Br)c21
603629,NC(=S)N/N=C1/C(=O)N(CN2CCN(c3ccnc4cc(Cl)ccc34)CC2)c2cc(Cl)ccc21
603630,NC(=S)N/N=C1/C(=O)N(CN2CCN(c3ccnc4cc(Cl)ccc34)CC2)c2cc(Br)ccc21
603631,NC(=S)N/N=C1/C(=O)N(CN2CCN(c3ccnc4cc(Cl)ccc34)CC2)c2ccccc21
603696,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCCC(=O)NO
603701,NC(=S)N/N=C1/C(=O)N(CN2CCN(c3ccnc4cc(C(F)(F)F)ccc34)CC2)c2cccc(Cl)c21
603702,NC(=S)N/N=C1/C(=O)N(CN2CCN(c3ccnc4cc(C(F)(F)F)ccc34)CC2)c2cccc(Br)c21
603703,NC(=S)N/N=C1/C(=O)N(CN2CCN(c3ccnc4cc(C(F)(F)F)ccc34)CC2)c2cc(Cl)ccc21
603715,O=C1C2=C(C(=O)c3ccccc31)[C@H]1Oc3ccccc3[C@H]1CO2
603809,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1
603817,NC(=S)N/N=C1/C(=O)N(CN2CCN(c3ccnc4cc(C(F)(F)F)ccc34)CC2)c2cc(Br)ccc21
603818,NC(=S)N/N=C1/C(=O)N(CN2CCN(c3ccnc4cc(C(F)(F)F)ccc34)CC2)c2ccccc21
603819,NC(=S)N/N=C1\C(=O)Nc2cccc(Cl)c21
603820,NC(=S)N/N=C1\C(=O)Nc2cccc(Br)c21
603821,NC(=S)N/N=C1\C(=O)Nc2cc(Cl)ccc21
603822,NC(=S)N/N=C1\C(=O)Nc2cc(Br)ccc21
604615,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C
604618,NC(=O)OCC(O)COc1ccc(Cl)cc1
604641,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](O)[C@@H](C)C(=O)[C@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@H]2C)O[C@@H](C)[C@@H]1O
604871,OC[C@H]1OC(n2cnnc2S)[C@H](O)[C@@H]1O
604913,OC[C@H]1OC(n2nnnc2S)[C@H](O)[C@@H]1O
604927,OC[C@H]1OC(n2c(S)nnc2C(F)(F)F)[C@H](O)[C@@H]1O
604940,Cc1nnc(S)n1C1O[C@H](CO)[C@@H](O)[C@H]1O
604976,O=c1[nH][nH]c(=S)n1C1O[C@H](CO)[C@@H](O)[C@H]1O
605092,Nc1ccn(C2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1
605453,C[C@@H]1O[C@@](CO)(n2cnc3c(N)ncnc32)[C@@H](O)[C@@H]1O
605554,N=c1sc(S)nn1C1O[C@H](CO)[C@@H](O)[C@H]1O
605604,OC[C@H]1OC(n2c(S)nnc2S)[C@H](O)[C@@H]1O
605625,O=c1[nH]c(=O)n(C2O[C@H](CO[N+](=O)[O-])[C@@H](O)[C@H]2O)cc1F
605837,Nc1nncc2c1ccn2C1O[C@H](CO)[C@@H](O)[C@H]1O
605989,OC[C@H]1OC(n2cnc3c(-c4ccc(Cl)cc4)ncnc32)[C@H](O)[C@@H]1O
607650,Cn1cccc1-c1ncnc2c1ncn2C1O[C@H](CO)[C@@H](O)[C@H]1O
607653,OC[C@H]1OC(n2cnc3c(-c4ccsc4)ncnc32)[C@H](O)[C@@H]1O
607655,OC[C@H]1OC(n2cnc3c(-c4ccoc4)ncnc32)[C@H](O)[C@@H]1O
607657,OC[C@H]1OC(n2cnc3c(-c4cc[nH]c4)ncnc32)[C@H](O)[C@@H]1O
607659,OC[C@H]1OC(n2cnc3c(-c4cc[nH]n4)ncnc32)[C@H](O)[C@@H]1O
607660,Cc1cc(-c2ncnc3c2ncn3C2O[C@H](CO)[C@@H](O)[C@H]2O)on1
607670,Cn1nccc1-c1ncnc2c1ncn2C1O[C@H](CO)[C@@H](O)[C@H]1O
607671,Cc1csc(-c2ncnc3c2ncn3C2O[C@H](CO)[C@@H](O)[C@H]2O)n1
607672,OC[C@H]1OC(n2cnc3c(-c4cc5ccccc5o4)ncnc32)[C@H](O)[C@@H]1O
607673,OC[C@H]1OC(n2cnc3c(-c4nccs4)ncnc32)[C@H](O)[C@@H]1O
607676,Cc1csc(-c2ncnc3c2ncn3C2O[C@H](CO)[C@@H](O)[C@H]2O)c1
607677,Cc1ccsc1-c1ncnc2c1ncn2C1O[C@H](CO)[C@@H](O)[C@H]1O
608320,COc1ccc2c(c1)c(=O)c1c(NCCCN3CCN(CCCN4C(=O)c5cccc6cc([N+](=O)[O-])cc(c56)C4=O)CC3)ccc3ncn2c31.CS(=O)(=O)O
608611,C=CCN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5
608790,Oc1cccc2c1[nH]c1c(C3=C[C@@]4(O)CC/C=C\CCCCN5CC[C@@H]3[C@]3(CC6/C=C\CCCCN6[C@@H]43)C5)nccc12
608817,CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
609761,CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1
609809,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4c(c2C[C@@]3(O)[C@H]1C5)C[C@@]1(O)[C@H]2Cc3ccc(O)c5c3[C@@]1(CCN2C)[C@H]4O5
609984,CC1(C)CC(O)CC(C)(C)N1[O]
610123,N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O
610416,CCC(C)C(CC)C(N)=O
610499,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H](C5=CC(=O)OC5)[C@@H](OC(C)=O)C[C@]4(O)[C@@H]3CC[C@@H]2C1
610502,CO[C@@H]1[C@@H](O)[C@H](C)O[C@@H](O[C@H]2CC[C@]3(C=O)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@@H]3C2)[C@H]1O
611221,CNC1=CC(=O)c2c(cnc(C)c2C)C1=O
611222,CNC1=CC(=O)c2cc(C)ncc2C1=O
611223,Cc1cc2c(cn1)C(=O)C(NCl)=CC2=O
611224,COC(=O)c1cc2c(cn1)C(=O)C(N)=CC2=O
611545,O=C(Nc1ccc(Cl)c(-c2ccnc3c(-c4cn[nH]c4)cnn23)c1)c1cccc(C(F)(F)F)c1
611546,COc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1ccnc2c(-c3cn[nH]c3)cnn12
611547,O=C(Nc1ccc(F)c(-c2ccnc3c(-c4cn[nH]c4)cnn23)c1)c1cccc(C(F)(F)F)c1
611548,CN1CCN(c2ccc(-c3cnn4c(-c5cc(NC(=O)c6cccc(C(F)(F)F)c6)ccc5F)ccnc34)cn2)CC1
611679,Cc1cc(C)cc(OCC2CNC(=O)O2)c1
611682,CCOC(=O)NNc1nncc2ccccc12
611724,Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F
611744,CC(=O)c1cc2c(cc1O)OC1=C(c3cc4cc(C(C)=O)c(O)cc4o3)CCC(c3cc4cc(C(C)=O)c(O)cc4o3)(c3cc4cc(C(C)=O)c(O)cc4o3)C12
611750,COCC(=O)Nc1cc(Sc2ccccc2)ccc1N/C(=N\C(=O)OC)NC(=O)OC
611751,O=C(c1cc2ccccc2o1)N1CCN(Cc2ccccc2)CC1
611752,CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C
611787,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)C3C4CCC(C4)C3N(Cc3ccc(F)cc3)C1=O)N2
611998,C=C1C[C@@]23CC[C@@H]4[C@@](C)(C(=O)O)CCC[C@@]4(C)[C@@H]2CC[C@@H]1C3
612016,COc1c(O)ccc(-c2coc3cc(O)ccc3c2=O)c1O
612017,O=c1c(-c2cc(O)cc(O)c2)coc2cc(O)cc(O)c12
612084,COc1c(O)ccc(-c2coc3cc(O)cc(O)c3c2=O)c1O
612085,O=c1c(C2=CCCC(O)C2O)coc2cc(O)cc(O)c12
612086,O=c1c([C@]2(O)CC[C@@H](O)[C@H](O)C2)coc2cc(O)cc(O)c12
612087,O=c1c2c(O)cc(O)cc2occ1[C@]1(O)CC[C@@H](O)CC1
612113,CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
612191,C=C(C)[C@@H]1CC[C@]2(COC(C)=O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
612218,O=C(Nc1cccc(-c2ccnc3c(C#CCCCN4CCOCC4)cnn23)c1)c1cccc(C(F)(F)F)c1
612263,NC(=O)OCCCc1ccccc1
612326,CN1CCN(CCCC#Cc2cnn3c(-c4cccc(NC(=O)c5cccc(C(F)(F)F)c5)c4)ccnc23)CC1
612410,NC(=O)c1cccc(-c2cnn3c(-c4cccc(NC(=O)c5cccc(C(F)(F)F)c5)c4)ccnc23)c1
612411,COCCOCC(=O)Nc1ccc(-c2cnn3c(-c4cccc(NC(=O)c5cccc(C(F)(F)F)c5)c4)ccnc23)cc1
612412,CN(C)CC(=O)Nc1ccc(-c2cnn3c(-c4cccc(NC(=O)c5cccc(C(F)(F)F)c5)c4)ccnc23)cc1
612413,CN(C)CC(=O)Nc1cccc(-c2cnn3c(-c4cccc(NC(=O)c5cccc(C(F)(F)F)c5)c4)ccnc23)c1
612414,CN(C)CCc1ccccc1-c1cnn2c(-c3cccc(NC(=O)c4cccc(C(F)(F)F)c4)c3)ccnc12
612415,CN(C)CCc1cccc(-c2cnn3c(-c4cccc(NC(=O)c5cccc(C(F)(F)F)c5)c4)ccnc23)c1
612448,C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
612457,CCCOc1ccc2[nH]c(NC(=O)OC)nc2c1
612499,CN(C)CCc1ccc(-c2cnn3c(-c4cccc(NC(=O)c5cccc(C(F)(F)F)c5)c4)ccnc23)cc1
612500,CN(C)Cc1ccccc1-c1cnn2c(-c3cccc(NC(=O)c4cccc(C(F)(F)F)c4)c3)ccnc12
612501,CN(C)Cc1cccc(-c2cnn3c(-c4cccc(NC(=O)c5cccc(C(F)(F)F)c5)c4)ccnc23)c1
612546,CN(C)Cc1ccc(-c2cnn3c(-c4cccc(NC(=O)c5cccc(C(F)(F)F)c5)c4)ccnc23)cc1
612547,O=C(Nc1cccc(-c2ccnc3c(-c4ccc(CN5CCCC5)cc4)cnn23)c1)c1cccc(C(F)(F)F)c1
612548,CN1CCN(Cc2ccc(-c3cnn4c(-c5cccc(NC(=O)c6cccc(C(F)(F)F)c6)c5)ccnc34)cc2)CC1
612611,Nc1ccc(-c2cnn3c(-c4cccc(NC(=O)c5cccc(C(F)(F)F)c5)c4)ccnc23)cn1
612612,CN(C)CCNc1ccc(-c2cnn3c(-c4cccc(NC(=O)c5cccc(C(F)(F)F)c5)c4)ccnc23)cn1
612613,CN1CCN(c2ccc(-c3cnn4c(-c5cccc(NC(=O)c6cccc(C(F)(F)F)c6)c5)ccnc34)cn2)CC1
612633,O=C(OC[C@H](O)[C@H](O)COC(=O)/C(Cc1ccc(O)cc1)=N\O)/C(Cc1ccc(O)cc1)=N\O
612709,O=C(Nc1cccc(-c2ccnc3c(-c4cn[nH]c4)cnn23)c1)c1cccc(C(F)(F)F)c1
612710,O=C(Nc1cccc(-c2ccnc3c(-c4cnn(CCN5CCCC5)c4)cnn23)c1)c1cccc(C(F)(F)F)c1
612712,O=C(Nc1cccc(-c2ccnc3c(-c4coc(CN5CCCC5)c4)cnn23)c1)c1cccc(C(F)(F)F)c1
612713,CCN1CCN(Cc2cc(-c3cnn4c(-c5cccc(NC(=O)c6cccc(C(F)(F)F)c6)c5)ccnc34)co2)CC1
612738,Oc1ccc(Nc2nc(-c3ccc(Cl)cc3)cs2)cc1
613445,COc1cc(Nc2nc3cccc(-c4ccc5ncccc5c4)c3o2)cc(OC)c1OC
613447,COc1cc(Nc2nc3cccc(-c4ccc(NS(C)(=O)=O)cc4)c3o2)cc(OC)c1OC
613448,COc1cc(Nc2nc3cccc(-c4ccc(C(=O)N5CCOCC5)cc4)c3o2)cc(OC)c1OC
613513,COc1cc(Nc2nc3cccc(-c4ccc(C(=O)N5CCOCC5)c(F)c4)c3o2)cc(OC)c1OC
613514,COc1cc(Nc2nc3cccc(-c4ccc(CN5CCOCC5)cc4)c3o2)cc(OC)c1OC
613516,Cc1cc(Nc2nc3cccc(-c4ccc(C(=O)N5CCOCC5)cc4)c3o2)ccc1C(=O)N(C)C
613579,Cc1cc(Nc2nc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3o2)ccc1C(=O)N(C)C
613580,CNC(=O)c1ccc(Nc2nc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3o2)cc1C
613581,Cc1cc(-c2cccc3nc(Nc4ccc(N5CCN(C)CC5)cc4)oc23)ccc1C(=O)N1CCOCC1
613582,Cc1cc(Nc2nc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3o2)ccc1C(=O)NCCCN(C)C
613772,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@](CO)(CCCCNC(=O)CCCc1ccc(N(CCCl)CCCl)cc1)[C@@H]2O
613925,c1ccc(-c2nc(-c3c[nH]c4ccccc34)co2)cc1
613926,Cc1nc(-c2c[nH]c3ccccc23)co1
613927,COc1ccc(-c2nc(-c3c[nH]c4ccccc34)co2)cc1OC
613928,Fc1ccc(-c2nc(-c3c[nH]c4ccccc34)co2)cc1
613929,Oc1ccc(-c2nc(-c3c[nH]c4ccccc34)co2)cc1
613930,C(=C/c1nc(-c2c[nH]c3ccccc23)co1)\c1ccccc1
614004,CC1=CCC[C@@H]2[C@]1(C)CC[C@H](C)[C@@]2(C)CC1=C(O)C(=O)C=C(NCCC(C)C)C1=O
614016,c1ccc2c(-c3coc(-c4ccncc4)n3)c[nH]c2c1
614017,c1ccc(Cc2nc(-c3c[nH]c4ccccc34)co2)cc1
614018,Clc1ccc(-c2nc(-c3c[nH]c4ccccc34)co2)cc1
614019,COc1ccc(-c2nc(-c3c[nH]c4ccccc34)co2)cc1
614020,c1ccc2c(-c3cocn3)c[nH]c2c1
614021,C=Cc1nc(-c2c[nH]c3ccccc23)co1
614022,COc1cc(-c2nc(-c3c[nH]c4ccccc34)co2)ccc1O
614050,CCOP(=O)(OCC)N1C/C(=C\c2cccs2)C(=O)/C(=C/c2cccs2)C1
614051,O=C1/C(=C/c2cccs2)CN(P(=O)(Oc2ccccc2)Oc2ccccc2)C/C1=C\c1cccs1
614052,CP(=O)(Oc1ccccc1)N1C/C(=C\c2cccs2)C(=O)/C(=C/c2cccs2)C1
614062,CC1=CCC[C@@H]2[C@]1(C)CC[C@H](C)[C@@]2(C)CC1=C(O)C(=O)C=C(NCCc2ccccc2)C1=O
614081,c1ccc2c(-c3coc(C4CCNCC4)n3)c[nH]c2c1
614082,Cn1cc(-c2coc(C3CCNCC3)n2)c2ccccc21
614083,Cn1cc(-c2coc(-c3ccc(Cl)cc3)n2)c2ccccc21
614084,Clc1ccc(Cn2cc(-c3coc(-c4ccc(Cl)cc4)n3)c3ccccc32)cc1
614085,COc1cc(-c2nc(-c3cn(C)c4ccccc34)co2)ccc1OCc1ccccc1
614110,CCOP(=O)(CN1C/C(=C\c2cccs2)C(=O)/C(=C/c2cccs2)C1)OCC
614111,CCOP(=O)(CCN1C/C(=C\c2cccs2)C(=O)/C(=C/c2cccs2)C1)OCC
614112,CCOP(=O)(CCCN1C/C(=C\c2cccs2)C(=O)/C(=C/c2cccs2)C1)OCC
614291,CC[C@@H]1CN2CC[C@]34c5ccccc5-n5c3c(cc(C(N)=O)c5=O)[C@H]1C[C@H]24
614361,CCC1=CN2CC[C@]34c5ccccc5-n5c3c(cc(C(=O)OC)c5=O)[C@H]1C[C@H]24
614442,CC[C@@H]1CN2CC[C@]34c5ccccc5-n5c3c(cc(C(=O)OC)c5=O)[C@H]1C[C@H]24
614499,c1cnc2cc3c(cc2n1)[C@H]1CNC[C@@H]3C1
614515,O=C(CCCCCCC(=O)Nc1cccc(-c2cn(-c3ccc(F)cc3)nn2)c1)NO
614516,O=C(CCCCCCC(=O)Nc1cccc(-c2cn(-c3ccc(I)cc3)nn2)c1)NO
614517,O=C(CCCCCCC(=O)Nc1cccc(-c2cn(-c3ccc(C(F)(F)F)cc3)nn2)c1)NO
614520,CO[C@@H]1[C@H](OP(=O)(OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)C[C@@H]2O)SCOC(=O)OC(C)C)[C@@H](CO)O[C@H]1n1ccc(=O)[nH]c1=O
614581,O=C(CCCCCCC(=O)Nc1cccc(-c2cn(-c3cc(F)cc(F)c3)nn2)c1)NO
614582,O=C(CCCCCCC(=O)Nc1cccc(-c2cn(Cc3ccc(O)cc3)nn2)c1)NO
614583,O=C(CCCCCCC(=O)Nc1cccc(-c2cn(-c3cc(CO)cc(CO)c3)nn2)c1)NO
614584,COc1cc(-n2cc(-c3cccc(NC(=O)CCCCCCC(=O)NO)c3)nn2)ccc1F
614706,O=C(CCCCCCC(=O)Nc1cccc(-c2cn(C3CCCCC3)nn2)c1)NO
614707,Nc1ccc(-n2cc(-c3cccc(NC(=O)CCCCCCC(=O)NO)c3)nn2)cc1
614708,O=C(CCCCCCC(=O)Nc1cccc(-n2cc(-c3ccccc3)nn2)c1)NO
614709,O=C(CCCCCCC(=O)Nc1cccc(-n2cc(C3CCCCC3)nn2)c1)NO
614775,Nc1ccccc1NC(=O)CCCCCCC(=O)Nc1cccc(-n2cc(-c3ccccc3)nn2)c1
614776,CC(C)(C)c1ccc(-n2cc(-c3cccc(NC(=O)CCCCCCC(=O)NO)c3)nn2)cc1
614836,C=C(C)[C@@H]1C[C@]23C[C@H](CC=C(C)C)C(C)(C)[C@](CC=C(C)C)(C(=O)C(C(=O)c4ccc(O)c(O)c4)=C2O[C@H]1C=C(C)C)C3=O
614887,CCC1=CN2CC[C@]34c5ccccc5-n5c3c(cc(C(=O)O)c5=O)[C@H]1C[C@H]24
614928,COc1cc([C@H]2OC[C@@H]3[C@@H](c4cc(OC)c(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)c(OC)c4)OC[C@H]23)cc(OC)c1O
615025,CCC1=CN2CC[C@]34c5ccccc5-n5c3c(cc(C(N)=O)c5=O)[C@H]1C[C@H]24
616161,CC(=O)N1/C(=C2\C(=O)Nc3ccccc32)C(=O)c2ccccc21
616234,O=C1Nc2ccc(OC(F)(F)F)cc2/C1=C1/Nc2ccccc2/C1=N\O
616235,O=C1Nc2ccc(F)cc2/C1=C1/Nc2ccccc2/C1=N\O
616297,Cc1ccc2c(c1)/C(=C1/Nc3ccccc3/C1=N\O)C(=O)N2
616298,Cc1cc(C)c2c(c1)/C(=C1/Nc3ccccc3/C1=N\O)C(=O)N2
616299,Cc1cc(Cl)cc2c1NC(=O)/C2=C1\Nc2ccccc2\C1=N/O
616300,O=C1Nc2ccc(S(=O)(=O)[O-])cc2/C1=C1/Nc2ccccc2/C1=N\O.[Na+]
616367,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1
616915,CC(C)(SCC(=O)Nc1ccc([As](O)O)cc1)[C@@H](N)C(=O)O
616918,CO[C@@H]1c2occc2[C@@H](O)C[C@@H]2[C@]1(C)C[C@@H]1[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@@]21C
617005,CC1=CCC[C@H]2[C@@]1(C)[C@@H](OC(=O)C(=O)C(C)C)[C@H](OC(=O)c1cccnc1)[C@](C)(O)[C@]2(C)/C=C/C1=CC(=O)OC1
617006,CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]1(C)[C@H](C[C@H](O)c3ccoc3)[C@@](C)(C=O)C[C@H]21
617007,CC(=O)O[C@H]1C[C@@H]2[C@@](C)(c3cocc31)[C@H](O)C[C@@H]1[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@@]21C
617082,CC1=CCC[C@H]2[C@@]1(C)[C@@H](O)[C@H](OC(=O)c1cccnc1)[C@](C)(O)[C@]2(C)/C=C/C1=CC(=O)OC1
617083,CC(=O)O[C@H]1[C@H](OC(=O)c2cccnc2)[C@](C)(O)[C@](C)(/C=C/C2=CC(=O)OC2)[C@H]2CCC=C(C)[C@@]21C
617084,CC1=CCC[C@@H]2[C@@]3(C)[C@@H](OC(=O)c4cccnc4)C[C@]4(COC(=O)C4)O[C@@]3(C)[C@@H](O)[C@H](OC(=O)c3ccccc3)[C@@]12C
617085,C=C1CCC[C@@H]2[C@@]3(C)[C@@H](OC(=O)c4cccnc4)C[C@]4(COC(=O)C4)O[C@@]3(C)[C@@H](O)[C@H](OC(=O)c3ccccc3)[C@@]12C
617086,CC1=CCC[C@@H]2[C@@](C)([C@H]3CC4=C(O3)C(=O)OC4)[C@@](C)(O)[C@@H](OC(=O)c3ccccc3)[C@H](OC(=O)c3cccnc3)[C@@]12C
